gene_symbol	ensg	obs_p_misannot_80	exp_p_misannot_80	obs_missense_avg	exp_missense_avg	am_pathogenicity_obs_99th	am_pathogenicity_exp_99th	esm1v_neg_obs_99th	esm1v_neg_exp_99th	popeve_neg_obs_99th	popeve_neg_exp_99th
DCLK3	ENSG00000163673	25	43.87422502007	2.3333333333333335	4.13247	0	0.66541	7	11.732	0	0
DCLRE1A	ENSG00000198924	59	79.87756966404	2	2.0495	0	0	6	6.1485	0	0
DCLRE1B	ENSG00000118655	5	16.39685710772	0.6666666666666666	1.1028	0	0	2	3.3084	0	0
DCLRE1C	ENSG00000152457	32	46.61008580467	1.6666666666666667	2.5564733333333334	0	0.45882	5	7.2106	0	0
DCN	ENSG00000011465	16	27.98070245243	3	5.6051	4	5.9483	5	10.867	0	0
DCP1A	ENSG00000272886	20	53.78036259943	1.3333333333333333	4.823633333333333	4	13.295	0	1.1759	0	0
DCP1B	ENSG00000151065	44	62.48888594268	1.6666666666666667	4.1830799999999995	4	9.2495	1	2.6508	0	0.64894
DCP2	ENSG00000172795	26	55.3449100654	6	15.912633333333332	11	26.514	2	7.2109	5	14.013
DCPS	ENSG00000110063	19	34.3036882709	0	0.33703333333333335	0	0	0	1.0111	0	0
DCST1	ENSG00000163357	50	68.49671650969	0	0	0	0	0	0	0	0
DCST2	ENSG00000163354	54	70.74744764471001	0	0.23826666666666665	0	0	0	0.7148	0	0
DCSTAMP	ENSG00000164935	21	31.89732709099	0	0	0	0	0	0	0	0
DCT	ENSG00000080166	45	47.65642243769	0	0.4560666666666667	0	0	0	1.3682	0	0
DCTD	ENSG00000129187	21	21.4170337263	0.6666666666666666	0.7248	0	0	2	2.1744	0	0
DCTN1	ENSG00000204843	51	156.71504592468	0.3333333333333333	7.879499999999999	1	23.458	0	0	0	0.1805
DCTN2	ENSG00000175203	16	47.33728674619	0	0.6239	0	1.8717	0	0	0	0
DCTN3	ENSG00000137100	17	19.15367688866	0	0	0	0	0	0	0	0
DCTN4	ENSG00000132912	19	53.28639386399	1.6666666666666667	6.226866666666667	5	17.324	0	1.3566	0	0
DCTN5	ENSG00000166847	11	17.55365533099	1	3.1122	3	9.3366	0	0	0	0
DCTN6	ENSG00000104671	11	18.56030401684	1.3333333333333333	5.510233333333334	3	11.471	1	5.0597	0	0
DCTPP1	ENSG00000179958	7	7.51660260472	0	0.05276333333333333	0	0	0	0.15829	0	0
DCUN1D1	ENSG00000043093	3	35.4914264011	1	17.320666666666668	1	17.314	0	2.48	2	32.168
DCUN1D2	ENSG00000150401	24	30.43055300872	0	0.18818000000000001	0	0	0	0.56454	0	0
DCUN1D3	ENSG00000188215	2	11.71373679503	2	5.588333333333334	6	16.765	0	0	0	0
DCUN1D4	ENSG00000109184	19	41.46157472078	2.6666666666666665	10.055466666666668	6	22.571	1	3.3262	1	4.2692
DCUN1D5	ENSG00000137692	9	40.9232405037	2.3333333333333335	16.225693333333332	2	17.379	0	0.36008	5	30.938
DCX	NA	1	6.650636	2.3333333333333335	31.36207	1	25.763	0	0.52321	6	67.8
DCXR	ENSG00000169738	18	27.2490225385	0.6666666666666666	0.7871333333333334	0	0	2	2.3614	0	0
DDA1	ENSG00000130311	3	13.46459837067	0.3333333333333333	0.9810666666666666	1	2.9432	0	0	0	0
DDAH1	ENSG00000153904	16	25.18818962112	0	0.27298	0	0	0	0.81894	0	0
DDAH2	ENSG00000213722	7	29.7633213591	0	0.08212666666666667	0	0	0	0.24638	0	0
DDB1	ENSG00000167986	15	120.57701412116	1.3333333333333333	22.497666666666667	4	50.155	0	0	0	17.338
DDB2	ENSG00000134574	26	45.35204932881	0.3333333333333333	0.4694666666666667	0	0	1	1.4084	0	0
DDC	ENSG00000132437	43	56.66329075488	0	0.026698666666666666	0	0.080096	0	0	0	0
DDHD1	ENSG00000100523	44	83.12188888191	14	24.435476666666666	26	41.925	16	31.178	0	0.20343
DDHD2	ENSG00000085788	60	77.23765950908	4.666666666666667	8.601263333333334	9	12.437	5	12.884	0	0.48279
DDI1	ENSG00000170967	19	25.66617704962	0.3333333333333333	0.30518666666666666	0	0	1	0.91556	0	0
DDI2	ENSG00000197312	6	44.63037791858	5	20.03783333333333	2	20.522	2	4.2335	11	35.358
DDIAS	ENSG00000165490	14	12.80393257079	0	0	0	0	0	0	0	0
DDIT3	ENSG00000175197	6	5.40001699243	0	0	0	0	0	0	0	0
DDIT4	ENSG00000168209	6	9.3980754806	1	1.7136666666666667	3	5.141	0	0	0	0
DDIT4L	ENSG00000145358	1	3.64898254035	0	0	0	0	0	0	0	0
DDN	ENSG00000181418	0	3.7375653165	0	0	0	0	0	0	0	0
DDO	ENSG00000203797	16	16.17752479572	0	0.13731000000000002	0	0	0	0.41193	0	0
DDOST	ENSG00000244038	23	46.9240511054	1	2.7616666666666667	1	2.0733	1	3.9964	1	2.2153
DDR1	ENSG00000204580	59	106.11451035898	4	11.626866666666666	10	26.481	2	8.3996	0	0
DDR2	ENSG00000162733	27	84.45227562415	6.333333333333333	13.543666666666667	2	8.8089	15	29.841	2	1.9811
DDRGK1	ENSG00000198171	31	43.04747859356	1.3333333333333333	1.0172999999999999	0	0	4	3.0519	0	0
DDT	ENSG00000099977	NA	NA	0.6666666666666666	0.9787	0	0	0	0	2	2.9361
DDTL	ENSG00000099974	NA	NA	0	0	0	0	0	0	0	0
DDX1	ENSG00000079785	26	103.990336338	4.666666666666667	18.488266666666668	9	22.425	5	31.943	0	1.0968
DDX10	ENSG00000178105	68	94.04786691495	10	15.010333333333334	8	12.428	22	32.603	0	0
DDX11	ENSG00000013573	37	69.20055110474	3.6666666666666665	7.790333333333333	0	0	11	23.371	0	0
DDX17	ENSG00000100201	8	58.856728471530005	11	107.47733333333333	4	68.372	11	100.4	18	153.66
DDX18	ENSG00000088205	20	60.90490044217	12	24.02133	17	35.527	19	36.117	0	0.41999
DDX19A	ENSG00000168872	10	41.82519230996	6	64.00166666666667	1	55.021	9	64.303	8	72.681
DDX19B	ENSG00000157349	19	38.47022838393	11	36.062333333333335	15	44.314	18	63.873	0	0
DDX20	ENSG00000064703	36	43.28713501418	9	8.722066666666667	2	3.2982	25	22.868	0	0
DDX21	ENSG00000165732	14	68.04606336721	1	33.22833333333333	2	23.012	0	22.821	1	53.852
DDX23	ENSG00000174243	31	93.37732443609	9	92.59133333333334	9	96.503	9	99.658	9	81.613
DDX24	ENSG00000089737	22	70.54655848497	6.333333333333333	14.639899999999999	2	1.7357	17	42.184	0	0
DDX25	ENSG00000109832	60	57.92038625648	0.3333333333333333	1.3290733333333333	0	0.82662	1	3.1606	0	0
DDX27	ENSG00000124228	39	93.6548089384	3.6666666666666665	15.647	6	22.018	5	24.923	0	0
DDX28	ENSG00000182810	27	30.10470911229	2.6666666666666665	3.9546666666666668	0	0	8	11.864	0	0
DDX31	ENSG00000125485	60	91.46317110206	3.6666666666666665	4.827	0	0	11	14.481	0	0
DDX39A	ENSG00000123136	12	54.01299226905	1.6666666666666667	13.73503	0	0.64309	3	23.531	2	17.031
DDX39B	ENSG00000198563	6	45.10118561604	4.666666666666667	40.63473333333333	1	3.6542	1	21.813	12	96.437
DDX3X	NA	4	22.827993	2.3333333333333335	97.36933333333334	1	86.436	0	46.212	6	159.46
DDX3Y	NA	2	6.410736	0	0	0	0	0	0	0	0
DDX4	ENSG00000152670	22	86.56148828649	3	21.497609999999998	0	0.55683	3	22.191	6	41.745
DDX41	ENSG00000183258	48	88.97262753602	7	20.737613333333336	21	61.956	0	0.25684	0	0
DDX42	ENSG00000198231	16	81.74801018363	12.666666666666666	70.26733333333334	11	60.681	23	110.2	4	39.921
DDX43	ENSG00000080007	42	62.29896307042	1.6666666666666667	4.028666666666667	0	0	5	12.086	0	0
DDX46	ENSG00000145833	24	113.52957044513	12.666666666666666	94.94766666666666	6	63.616	12	86.157	20	135.07
DDX47	ENSG00000213782	55	52.11043946651	9.666666666666666	24.282333333333334	8	21.124	21	51.723	0	0
DDX49	ENSG00000105671	44	54.70973010181	0.3333333333333333	0.5842566666666666	1	1.6159	0	0.13687	0	0
DDX5	ENSG00000108654	4	56.69028762277	9	73.77666666666667	7	74.629	9	54.249	11	92.452
DDX50	ENSG00000107625	47	65.93413155525	10.333333333333334	13.365333333333334	21	26.451	10	13.645	0	0
DDX51	ENSG00000185163	56	83.0583722317	7.666666666666667	11.54	0	0	23	34.62	0	0
DDX52	ENSG00000278053	56	62.46571326077	5.666666666666667	7.532566666666667	3	2.6557	14	19.942	0	0
DDX53	NA	NA	NA	0	0.07702333333333333	0	0	0	0.23107	0	0
DDX54	ENSG00000123064	59	104.45192797469	4.666666666666667	11.14613	0	0.23939	14	33.199	0	0
DDX55	ENSG00000111364	45	62.68816053428	0	0.5625933333333333	0	0.9963	0	0.69148	0	0
DDX56	ENSG00000136271	44	62.40522039894	0.3333333333333333	1.1025666666666667	0	0	1	3.3077	0	0
DDX58	ENSG00000107201	79	85.98082601036	0.6666666666666666	1.7362	0	0	2	5.2086	0	0
DDX59	ENSG00000118197	30	48.23813365129	5	4.794	0	0	15	14.382	0	0
DDX6	ENSG00000110367	6	49.54983502766	6	51.2672	5	55.689	1	8.3286	12	89.784
DDX60	ENSG00000137628	160	198.26475860224	0	0	0	0	0	0	0	0
DDX60L	ENSG00000181381	172	193.65789055407	0	0	0	0	0	0	0	0
DEAF1	ENSG00000177030	48	63.89498559834	5.333333333333333	15.476	8	35.402	8	11.026	0	0
DECR1	ENSG00000104325	39	31.12885407648	8.333333333333334	6.0249999999999995	0	0	25	18.075	0	0
DECR2	ENSG00000242612	25	31.41887232402	0.3333333333333333	0.12788333333333332	0	0	1	0.38365	0	0
DEDD	ENSG00000158796	2	17.03848113723	1.6666666666666667	13.347	5	40.041	0	0	0	0
DEDD2	ENSG00000160570	11	17.403082639530002	1	3.451333333333333	3	10.354	0	0	0	0
DEF6	ENSG00000023892	24	73.10326518518	0.6666666666666666	2.9051	1	6.1046	1	2.6107	0	0
DEF8	ENSG00000140995	37	71.52265521452	6.333333333333333	9.9357	2	3.8191	17	25.988	0	0
DEFA3	ENSG00000239839	0	5.0972795616	0	0	0	0	0	0	0	0
DEFA4	ENSG00000164821	4	2.8376103152	0	0	0	0	0	0	0	0
DEFA5	ENSG00000164816	7	6.5789513497000005	0	0	0	0	0	0	0	0
DEFA6	ENSG00000164822	5	5.3616660898	0	0	0	0	0	0	0	0
DEFB1	ENSG00000164825	3	1.6466560384	0	0	0	0	0	0	0	0
DEFB104A	ENSG00000176782	NA	NA	0	0	0	0	0	0	0	0
DEFB104B	ENSG00000177023	NA	NA	0	0	0	0	0	0	0	0
DEFB105A	ENSG00000186562	0	2.6299398787	0	0	0	0	0	0	0	0
DEFB106A	ENSG00000186579	NA	NA	0	0	0	0	0	0	0	0
DEFB106B	ENSG00000187082	NA	NA	0	0	0	0	0	0	0	0
DEFB107A	ENSG00000186572	NA	NA	0	0.056203333333333334	0	0	0	0	0	0.16861
DEFB107B	ENSG00000198129	NA	NA	0	2.7456	0	0	0	0	0	8.2368
DEFB108B	ENSG00000184276	NA	NA	0	0	0	0	0	0	0	0
DEFB110	ENSG00000203970	2	0.99985761063	0	0	0	0	0	0	0	0
DEFB112	ENSG00000180872	2	1.06335025551	0	0	0	0	0	0	0	0
DEFB113	ENSG00000214642	3	0.7700343438	0	0	0	0	0	0	0	0
DEFB114	ENSG00000177684	1	1.05542666255	0	0	0	0	0	0	0	0
DEFB115	ENSG00000215547	1	1.2912102563	0	0	0	0	0	0	0	0
DEFB116	ENSG00000215545	NA	NA	0	0	0	0	0	0	0	0
DEFB118	ENSG00000131068	2	1.01368705278	0	0	0	0	0	0	0	0
DEFB119	ENSG00000180483	3	2.234892246	0	0	0	0	0	0	0	0
DEFB121	ENSG00000204548	NA	NA	0	0	0	0	0	0	0	0
DEFB123	ENSG00000180424	0	0.98690482763	0	0	0	0	0	0	0	0
DEFB124	ENSG00000180383	0	0.8894626786500001	0	0	0	0	0	0	0	0
DEFB125	ENSG00000178591	3	1.1345002375	0	0	0	0	0	0	0	0
DEFB126	ENSG00000125788	1	1.1635682689	0	0	0	0	0	0	0	0
DEFB127	ENSG00000088782	2	1.1381051355	0	0	0	0	0	0	0	0
DEFB128	ENSG00000185982	NA	NA	0	0	0	0	0	0	0	0
DEFB129	ENSG00000125903	1	1.2150034155	0	0	0	0	0	0	0	0
DEFB131A	ENSG00000186146	1	1.06275289598	0	0	0	0	0	0	0	0
DEFB131B	ENSG00000225805	2	1.00730258598	0	0	0	0	0	0	0	0
DEFB132	ENSG00000186458	3	1.068397956	0	0	0	0	0	0	0	0
DEFB134	ENSG00000205882	NA	NA	0	0	0	0	0	0	0	0
DEFB135	ENSG00000205883	4	1.3906244198	0	0	0	0	0	0	0	0
DEFB136	ENSG00000205884	NA	NA	0	0	0	0	0	0	0	0
DEFB4A	ENSG00000171711	NA	NA	0	0.8171333333333334	0	0	0	0	0	2.4514
DEFB4B	ENSG00000177257	0	0.9322459544	0	1.8120333333333332	0	0	0	0	0	5.4361
DEGS1	ENSG00000143753	14	19.05948719862	0.6666666666666666	1.4714333333333334	0	0	2	4.4143	0	0
DEGS2	ENSG00000168350	17	39.4465129799	0.6666666666666666	1.5481666666666667	0	0	2	4.6445	0	0
DEK	ENSG00000124795	29	52.4992787457	0.3333333333333333	2.0123366666666667	1	5.8278	0	0.20921	0	0
DELE1	ENSG00000081791	51	56.68148318086	0.6666666666666666	0.9213	0	0	2	2.7639	0	0
DENND10	ENSG00000119979	15	26.82909148229	0	0	0	0	0	0	0	0
DENND11	ENSG00000257093	28	41.75810913169	2.6666666666666665	3.4698233333333337	8	9.7123	0	0.30663	0	0.39054
DENND1A	ENSG00000119522	35	91.44497222612	0.3333333333333333	2.9133666666666667	1	2.0241	0	3.5624	0	3.1536
DENND1B	ENSG00000213047	57	79.64769969382	0.6666666666666666	1.6687333333333334	0	0	1	1.2112	1	3.795
DENND1C	ENSG00000205744	52	86.32429538231	0	0.13992333333333332	0	0	0	0.41977	0	0
DENND2A	ENSG00000146966	52	104.85984837888	0	0.18076033333333333	0	0.24065	0	0.097871	0	0.20376
DENND2B	ENSG00000166444	32	128.86908835248	1.6666666666666667	3.4920000000000004	5	10.476	0	0	0	0
DENND2C	ENSG00000175984	66	94.9133569508	0	0.10371133333333334	0	0	0	0.080474	0	0.23066
DENND2D	ENSG00000162777	31	50.93299282161	0	0.17660666666666666	0	0.52982	0	0	0	0
DENND3	ENSG00000105339	84	156.23768244996	0	0	0	0	0	0	0	0
DENND4A	ENSG00000174485	70	172.89048469808	1	2.3422333333333336	3	6.0647	0	0	0	0.962
DENND4B	ENSG00000198837	59	150.76148946724	0	0	0	0	0	0	0	0
DENND4C	ENSG00000137145	95	211.34336561262	0	0	0	0	0	0	0	0
DENND5A	ENSG00000184014	61	136.66008712296	3.3333333333333335	9.677999999999999	10	29.034	0	0	0	0
DENND5B	ENSG00000170456	30	119.05740721892	0.6666666666666666	4.160666666666667	2	12.482	0	0	0	0
DENND6A	ENSG00000174839	37	80.36454970067	2	3.122425	5	7.3781	0	0.087475	1	1.9017
DENND6B	ENSG00000205593	63	102.25598212685	0	0.38287000000000004	0	0	0	0.23049	0	0.91812
DENR	ENSG00000139726	5	24.73123014769	4.333333333333333	9.551153333333334	9	16.928	0	0.20146	4	11.524
DEPDC1	ENSG00000024526	46	60.61618985622	0.3333333333333333	0.09362666666666668	0	0	1	0.28088	0	0
DEPDC1B	ENSG00000035499	43	53.46036456343	0	0	0	0	0	0	0	0
DEPDC4	ENSG00000166153	43	37.32389886381	0	0	0	0	0	0	0	0
DEPDC5	ENSG00000100150	63	189.84000185738	2	7.592333333333333	6	22.777	0	0	0	0
DEPDC7	ENSG00000121690	38	46.73027110888	0	0.03376666666666667	0	0	0	0.1013	0	0
DEPP1	ENSG00000165507	0	1.17985115378	0	0	0	0	0	0	0	0
DEPTOR	ENSG00000155792	41	37.20184466079	3.6666666666666665	4.696233333333334	4	6.8505	7	7.2382	0	0
DERA	ENSG00000023697	13	42.5858266191	1	0.9410333333333334	0	0	3	2.8231	0	0
DERL1	ENSG00000136986	19	28.843620756630003	0	0.3150366666666667	0	0.37576	0	0.56935	0	0
DERL2	ENSG00000072849	6	20.50248310089	1.6666666666666667	13.588833333333332	0	2.7763	0	5.6412	5	32.349
DERL3	ENSG00000099958	14	21.83533246961	0.6666666666666666	0.6781333333333334	0	0	2	2.0344	0	0
DERPC	ENSG00000286140	2	3.1670107219	1	2.3387	0	0	0	0	3	7.0161
DES	ENSG00000175084	28	55.87566263652	4	8.677666666666667	4	10.121	8	15.912	0	0
DESI1	ENSG00000100418	12	18.26523726334	0.3333333333333333	0.28609666666666667	0	0	1	0.85829	0	0
DESI2	ENSG00000121644	4	14.5822432067	1	4.74037	3	13.896	0	0.32511	0	0
DET1	ENSG00000140543	19	49.2938990135	2.3333333333333335	5.6803333333333335	7	17.041	0	0	0	0
DEUP1	ENSG00000165325	77	77.31963187924	0	0.19288333333333332	0	0	0	0.57865	0	0
DEXI	ENSG00000182108	0	2.8262595922	0	0	0	0	0	0	0	0
DFFA	ENSG00000160049	14	25.73096087812	0	0	0	0	0	0	0	0
DFFB	ENSG00000169598	28	41.05714564179	0	0	0	0	0	0	0	0
DGAT1	ENSG00000185000	50	85.6023441251	1.3333333333333333	2.8015	1	1.4697	3	6.9348	0	0
DGAT2	ENSG00000062282	31	41.40977161973	0.3333333333333333	0.27238333333333337	0	0	1	0.81715	0	0
DGAT2L6	NA	3	5.2106330000000005	0	0.014024	0	0	0	0.042072	0	0
DGCR2	ENSG00000070413	22	56.03192376759	0.3333333333333333	2.109033333333333	0	0	1	6.3271	0	0
DGCR6L	ENSG00000128185	11	17.05911843268	0	0	0	0	0	0	0	0
DGCR8	ENSG00000128191	12	81.81034971238	3	21.927433333333333	8	50.671	1	11.569	0	3.5423
DGKA	ENSG00000065357	33	92.23544628664	3.6666666666666665	4.5886000000000005	9	10.47	2	3.2958	0	0
DGKB	ENSG00000136267	60	106.82695430718	6.666666666666667	19.8044	10	32.753	10	23.228	0	3.4322
DGKD	ENSG00000077044	63	178.42196447503	10.666666666666666	28.689333333333334	16	54.206	16	31.862	0	0
DGKE	ENSG00000153933	47	63.08125236873	0.6666666666666666	3.039333333333333	1	2.4414	1	6.6766	0	0
DGKG	ENSG00000058866	67	96.91873950023	15.666666666666666	30.43978	19	34.737	28	56.471	0	0.11134
DGKH	ENSG00000102780	72	130.81216573638	12.333333333333334	28.706333333333333	21	37.869	6	21.162	10	27.088
DGKI	ENSG00000157680	50	138.18750196143	7.666666666666667	21.344466666666666	17	42.527	6	15.656	0	5.8504
DGKK	NA	11	38.738506	0	0.013292333333333335	0	0	0	0	0	0.039877
DGKQ	ENSG00000145214	89	147.86901995378	6	8.559	0	0	18	25.677	0	0
DGKZ	ENSG00000149091	24	82.68927606121	4.666666666666667	14.980333333333334	6	19.484	7	24.358	1	1.099
DGLUCY	ENSG00000133943	54	57.81834008648	0	0	0	0	0	0	0	0
DGUOK	ENSG00000114956	29	30.90857122964	1	0.6479	0	0	3	1.9437	0	0
DHCR24	ENSG00000116133	25	55.81361739998	0	0.15633666666666665	0	0.46901	0	0	0	0
DHCR7	ENSG00000172893	37	45.60089709663	2	2.636826666666667	1	0.75318	5	7.1573	0	0
DHDDS	ENSG00000117682	10	29.43746981671	1	7.018233333333333	1	5.4633	2	13.446	0	2.1454
DHDH	ENSG00000104808	28	29.2890884789	0	0.027524999999999997	0	0	0	0.082575	0	0
DHFR	ENSG00000228716	10	20.32083733096	0	0	0	0	0	0	0	0
DHFR2	ENSG00000178700	1	1.0005106989	0	0	0	0	0	0	0	0
DHH	ENSG00000139549	5	14.20094640378	0.6666666666666666	0.52417	2	1.1702	0	0.40231	0	0
DHODH	ENSG00000102967	25	37.69667965145	4.333333333333333	5.7330000000000005	0	0	13	17.199	0	0
DHPS	ENSG00000095059	22	37.782153539	0.6666666666666666	1.4978	0	0	2	4.4934	0	0
DHRS1	ENSG00000157379	32	32.17592966415	0.3333333333333333	0.4616	0	0	1	1.3848	0	0
DHRS11	ENSG00000278535	15	25.74401988171	0	0.34346666666666664	0	0	0	1.0304	0	0
DHRS12	ENSG00000102796	30	31.58193913378	0	0.062964	0	0	0	0.094446	0	0.094446
DHRS13	ENSG00000167536	19	18.69552657566	0	0.04376333333333333	0	0	0	0.13129	0	0
DHRS2	ENSG00000100867	21	23.93790910151	0.3333333333333333	0.28589000000000003	0	0	1	0.85767	0	0
DHRS3	ENSG00000162496	11	25.4586642149	0.6666666666666666	1.7822233333333335	0	0.08457	2	5.2621	0	0
DHRS4	ENSG00000157326	11	13.5559095329	1.3333333333333333	0.48546666666666666	0	0	4	1.4564	0	0
DHRS4L2	ENSG00000187630	20	16.209040055470002	1.3333333333333333	0.5413	0	0	4	1.6239	0	0
DHRS7	ENSG00000100612	32	40.09858701156	1	1.1363999999999999	0	0	3	3.4092	0	0
DHRS7B	ENSG00000109016	22	24.63450876886	3.3333333333333335	2.9008333333333334	0	0	10	8.7025	0	0
DHRS7C	ENSG00000184544	21	22.17832247736	0.6666666666666666	0.6275000000000001	0	0	2	1.8825	0	0
DHRS9	ENSG00000073737	16	18.92438506287	0	0.028597666666666664	0	0	0	0.085793	0	0
DHRSX	NA	15	14.101086	0.3333333333333333	0.17797333333333332	0	0	1	0.53392	0	0
DHTKD1	ENSG00000181192	70	115.07166346674	0.3333333333333333	0.22223333333333334	0	0.13062000000000001	1	0.53608	0	0
DHX15	ENSG00000109606	8	84.78760174675	9	155.50366666666667	1	97.062	0	47.339	26	322.11
DHX16	ENSG00000204560	77	123.55985820968	3.6666666666666665	17.038333333333334	1	5.583	6	28.963	4	16.569
DHX29	ENSG00000067248	73	147.23690695198	1	3.213033333333333	3	5.2773	0	4.3618	0	0
DHX30	ENSG00000132153	3	141.23786785498	4.333333333333333	54.61163333333333	1	13.69	0	1.8949	12	148.25
DHX32	ENSG00000089876	50	69.29893160983	0	0.03205333333333333	0	0	0	0.09616	0	0
DHX33	ENSG00000005100	37	62.29163694781	6.333333333333333	10.331433333333333	0	1.0403	19	29.954	0	0
DHX34	ENSG00000134815	93	120.80815189886	3.6666666666666665	4.943473333333333	0	0.21942	11	14.611	0	0
DHX35	ENSG00000101452	74	84.48013792071	1	1.9367266666666667	0	0.49095	3	5.2129	0	0.10633
DHX36	ENSG00000174953	47	123.1461725897	3.6666666666666665	16.679666666666666	4	13.232	5	25.423	2	11.384
DHX37	ENSG00000150990	49	152.76945421	0.6666666666666666	1.6481999999999999	0	0	1	2.8123	1	2.1323
DHX38	ENSG00000140829	92	165.46122885751	12.333333333333334	25.259666666666664	31	64.3	6	11.479	0	0
DHX40	ENSG00000108406	23	52.39602694197	0	0.039426666666666665	0	0	0	0.11828	0	0
DHX57	ENSG00000163214	100	140.83416447292	3	3.435	6	5.5988	3	4.7062	0	0
DHX58	ENSG00000108771	49	62.54736519119	2	1.7565	0	0	6	5.2695	0	0
DHX8	ENSG00000067596	64	116.7319108582	12	58.025999999999996	18	87.273	2	18.674	16	68.131
DHX9	ENSG00000135829	22	132.79077883443	5.666666666666667	52.346000000000004	0	33.994	2	12.364	15	110.68
DIABLO	ENSG00000184047	21	22.20042288967	0	0	0	0	0	0	0	0
DIAPH1	ENSG00000131504	35	124.0243527692	1.3333333333333333	4.001393333333334	2	8.9839	1	0.84398	1	2.1763
DIAPH2	NA	9	31.942971	4	16.477	0	0.7467	0	2.3283	12	46.356
DIAPH3	ENSG00000139734	104	116.72767592311	0.3333333333333333	0.8733666666666666	0	0	1	2.6201	0	0
DICER1	ENSG00000100697	36	182.97616605924	7	42.10333333333333	21	126.31	0	0	0	0
DIDO1	ENSG00000101191	14	121.526432379	0	20.5124	0	39.666	0	3.7762	0	18.095
DIMT1	ENSG00000086189	30	33.24975143812	1.6666666666666667	2.6482666666666668	1	2.9547	4	4.9901	0	0
DIO1	ENSG00000211452	12	18.79705276192	0	0	0	0	0	0	0	0
DIO2	ENSG00000211448	9	4.89740667296	0	0	0	0	0	0	0	0
DIO3	ENSG00000197406	NA	NA	0	0	0	0	0	0	0	0
DIP2A	ENSG00000160305	74	189.19147504918	0.3333333333333333	1.47846	1	3.7391	0	0.69628	0	0
DIP2B	ENSG00000066084	71	173.89054844198	1	4.3839999999999995	3	11.956	0	1.196	0	0
DIP2C	ENSG00000151240	28	221.87738410963	0.6666666666666666	6.803646666666666	2	17.06	0	0.89044	0	2.4605
DIPK1A	ENSG00000154511	9	16.18080443124	0.3333333333333333	0.5652266666666667	0	0.52826	0	0.25661	1	0.91081
DIPK1B	ENSG00000165716	16	27.9859715071	0	0	0	0	0	0	0	0
DIPK1C	ENSG00000187773	30	29.85959243333	0	0.15408333333333332	0	0	0	0.46225	0	0
DIPK2A	ENSG00000181744	19	33.9978727643	1.3333333333333333	3.732333333333333	4	11.197	0	0	0	0
DIPK2B	NA	2	4.959885	0	0	0	0	0	0	0	0
DIRAS1	ENSG00000176490	0	2.0083068549	0	0.9443666666666667	0	1.5064	0	1.3267	0	0
DIRAS2	ENSG00000165023	1	1.03893322695	0.6666666666666666	0.49656666666666666	0	0	2	1.4897	0	0
DIRAS3	ENSG00000162595	0	1.34278223588	0	0	0	0	0	0	0	0
DIS3	ENSG00000083520	100	101.55797070567	3	4.050966666666667	2	2.7788	7	9.3741	0	0
DIS3L	ENSG00000166938	88	99.85423171747	0.3333333333333333	0.4813733333333333	1	0.36582	0	1.0783	0	0
DIS3L2	ENSG00000144535	34	102.72726491291	0.6666666666666666	4.457963333333334	1	1.6132	1	11.445	0	0.31569
DISC1	ENSG00000162946	52	86.13335446201	0	0	0	0	0	0	0	0
DISP1	ENSG00000154309	27	34.20367334875	0.3333333333333333	0.9992	1	2.9976	0	0	0	0
DISP2	ENSG00000140323	14	32.67677318696	0	0	0	0	0	0	0	0
DISP3	ENSG00000204624	94	157.491036489	1.3333333333333333	2.5630333333333333	4	7.6891	0	0	0	0
DIXDC1	ENSG00000150764	60	97.35080450145	0.3333333333333333	0.9506	0	0	1	2.8518	0	0
DKC1	NA	0	19.64205	14.333333333333334	91.35633333333334	1	19.882	0	12.937	42	241.25
DKK1	ENSG00000107984	14	19.18136724718	2	2.9648	4	5.6554	2	3.239	0	0
DKK2	ENSG00000155011	9	18.33435400974	1	1.4161766666666666	3	3.6082	0	0.64033	0	0
DKK3	ENSG00000050165	21	39.03869429555	0	0.365	0	0	0	1.095	0	0
DKK4	ENSG00000104371	14	13.37910252634	0	0	0	0	0	0	0	0
DKKL1	ENSG00000104901	6	13.9318533271	0	0	0	0	0	0	0	0
DLAT	ENSG00000150768	38	62.99803618738	1	1.6946666666666668	3	3.0618	0	2.0222	0	0
DLC1	ENSG00000164741	50	138.72061141164	3.6666666666666665	7.348299999999999	10	18.397	1	3.6479	0	0
DLD	ENSG00000091140	32	51.88510229829	10	11.622933333333334	2	1.5708	28	33.298	0	0
DLEC1	ENSG00000008226	133	201.72311162118	0	0	0	0	0	0	0	0
DLEU7	ENSG00000186047	10	9.82306665002	0	0	0	0	0	0	0	0
DLG1	ENSG00000075711	39	117.90063209677	20	39.815333333333335	19	50.761	41	68.685	0	0
DLG2	ENSG00000150672	43	118.03836567342	25.333333333333332	54.948899999999995	21	38.79	55	123.49	0	2.5667
DLG3	NA	0	25.239976	9	54.35433333333333	4	42.247	11	51.135	12	69.681
DLG4	ENSG00000132535	5	96.11114873831	8.666666666666666	48.989333333333335	13	75.661	7	36.86	6	34.447
DLG5	ENSG00000151208	45	192.63016269008	0	0.7047333333333333	0	2.1142	0	0	0	0
DLGAP1	ENSG00000170579	12	97.13694310397	0.3333333333333333	2.2376666666666667	0	5.266	1	1.447	0	0
