GENE_ID	UNIPROT_ID	ENSG	ENST	LOEUF_v4	LOEUF-scaled	LOEUF-filtered	LOEUF-AM	LOEUF-INDEL	LOEUF-ANC	GeneBayes	Nei_shet	n_expected_filtered
CLCN3	P51790	ENSG00000109572	ENST00000513761	0.31725213375962	0.32105015711833	0.2973203080276	0.2973203080276	0.289326320307373	0.37368175915877	0.0978618	-0.037581305	79.0044288520482
AADAT	Q8N5Z0	ENSG00000109576	ENST00000337664	0.661129891931896	0.652387894150282	0.670158100532712	0.670158100532712	0.646984913842832	0.816539749310352	0.0267945	-0.00833331849999999	53.2860791585853
GALNT7	Q86SF2	ENSG00000109586	ENST00000265000	0.979714749358036	0.955726026102855	0.958708875115895	0.958708875115895	0.947445164864102	1.20875424797546	0.0203727	-0.00460968425	77.0307997764549
DHX15	O43143	ENSG00000109606	ENST00000336812	0.203836435233766	0.201598689777238	0.196784556921388	0.196784556921388	0.198758423762772	0.212383545264184	0.469722	-0.146677275	93.4542645506701
SOD3	P08294	ENSG00000109610	ENST00000382120	2.18859481111531	1.60536551831241	1.72404084618592	1.72404084618592	1.70233488166819	2.14443244865546	0.0063467	-0.00271583775	11.4162251763607
SEPSECS	Q9HD40	ENSG00000109618	ENST00000382103	1.11320355801346	1.10076491447984	1.08414070323907	1.08414070323907	1.05073875382709	1.36184503963505	0.00236753	-0.002260683	54.4836533706662
CPZ	Q66K79	ENSG00000109625	ENST00000360986	2.23033806661508	2.23033806661508	1.37694769978853	1.37694769978853	1.17464270640384	1.61233079256986	0.00052006	-0.0008123144	89.1276812653655
TRIM2	Q9C040	ENSG00000109654	ENST00000338700	0.41068963187133	0.403388303576594	0.41906071257589	0.41906071257589	0.425838985764912	0.546093409350652	0.110424	-0.0283193475	73.7085987202412
SLC2A9	Q9NRM0	ENSG00000109667	ENST00000264784	1.12493910695389	1.08365196701078	1.05039435405039	1.05039435405039	1.01894246369351	1.15679032296158	0.00181815	-0.00195372225	58.4138266489983
FBXW7	Q969H0	ENSG00000109670	ENST00000281708	0.238163121371982	0.238163121371982	0.216021620830957	0.216021620830957	0.216947919217277	0.294781567036424	0.215296	-0.0857090425	79.0883958082534
NEIL3	Q8TAT5	ENSG00000109674	ENST00000264596	1.11817686343015	1.07589422056207	1.05390446768565	1.05390446768565	1.04304581004099	1.33486075077924	0.00101251	-0.00172794949999999	54.9582240006782
TBC1D19	Q8N5T2	ENSG00000109680	ENST00000264866	0.954139817733783	0.960034429128633	0.924786357643346	0.924786357643346	0.918159968819553	1.05466294936314	0.0236039	-0.0057000175	72.5092674890696
CLNK	Q7Z7G1	ENSG00000109684	ENST00000226951	1.50966192718809	1.4854491067481	1.44360035581746	1.44360035581746	1.40851606361021	1.63596639279532	0.00065442	-0.00086075149999999	61.2640392305514
NSD2	O96028	ENSG00000109685	ENST00000508803	0.171640887815834	0.153896608819003	0.137771300516177	0.137771300516177	0.137455553684193	0.146041130032601	0.26149	-0.13777195	161.357233581086
SH3D19	Q5HYK7	ENSG00000109686	ENST00000604030	0.609977625648345	0.609977625648345	0.744152967426556	0.744152967426556	0.747903699440093	0.895241107745864	0.0109657	-0.00497953975	77.8344242994638
STIM2	Q9P246	ENSG00000109689	ENST00000467087	0.545234074362152	0.545234074362152	0.557764778434597	0.557764778434597	0.563043692813609	0.669372756337867	0.0924367	-0.0182170425	76.7830222535815
NKX3-2	P78367	ENSG00000109705	ENST00000382438	1.30307127304566	0.897555636482749	0.798043387461118	0.798043387461118	0.705407423876777	0.996784161180008	0.0514733	-0.00550809725	27.8561244506797
MFSD10	Q14728	ENSG00000109736	ENST00000355443	1.64902892557527	1.64902892557527	1.08874501580244	1.08874501580244	0.886744619810307	1.3796620424808	0.00114532	-0.000965690475	67.83049321106
GLRB	P48167	ENSG00000109738	ENST00000264428	0.958687465348435	0.978182645472706	0.996697660967565	0.996697660967565	0.948863447843385	1.22496997442779	0.0316066	-0.0051939015	41.7868317240307
BST1	Q10588	ENSG00000109743	ENST00000265016	1.65260923810351	1.62227273790469	1.53237673816284	1.53237673816284	1.4520669664569	1.77648928372983	0.00103945	-0.00102378924999999	39.2942146649581
RAPGEF2	Q9Y4G8	ENSG00000109756	ENST00000691494	0.394062004439098	0.394062004439098	0.380087656991078	0.380087656991078	0.376173503928129	0.394350879853867	0.169146	-0.03345257	155.406115389046
HGFAC	Q04756	ENSG00000109758	ENST00000382774	1.63352215898053	1.14947727744742	1.05461460595601	1.05461460595601	1.01597775878745	1.09755004490383	0.00074152	-0.00122605225	93.3588162051142
SNX25	Q9H3E2	ENSG00000109762	ENST00000652585	0.680140354918246	0.680140354918246	0.651311083542225	0.651311083542225	0.650906266026044	0.780565187072976	0.017764	-0.006526367	108.179160733018
LRP2BP	Q9P2M1	ENSG00000109771	ENST00000505916	1.10379254810113	1.10379254810113	1.07098667891635	1.07098667891635	0.953295209329771	1.02845749091328	0.00097328	-0.001760861	48.7008568323506
UFSP2	Q9NUQ7	ENSG00000109775	ENST00000264689	0.959953557690698	0.949415050628719	0.957366115431949	0.957366115431949	0.858719937746509	1.24417979170237	0.00376611	-0.00222524825	59.2999876049259
KLF3	P57682	ENSG00000109787	ENST00000261438	0.440750400687662	0.407385526100067	0.440594990824611	0.440594990824611	0.439724033211088	0.529974710671764	0.133409	-0.0245213375	32.7345422940672
KLHL5	Q96PQ7	ENSG00000109790	ENST00000504108	0.792955670240067	0.821834950397018	0.839458057805095	0.839458057805095	0.804134839097322	0.988400387249722	0.0135881	-0.0037160895	71.7290636942568
NCAPG	Q9BPX3	ENSG00000109805	ENST00000251496	0.794901930900943	0.789376296823181	0.762036187011974	0.762036187011974	0.688598134042536	0.919536066108407	0.00869531	-0.00432909825	105.774986359833
UGDH	O60701	ENSG00000109814	ENST00000316423	1.03070571600033	1.08850535009011	1.06472510397718	1.06472510397718	1.089821651748	1.46969993414682	0.0249445	-0.003118328	42.4282774123347
PPARGC1A	Q9UBK2	ENSG00000109819	ENST00000264867	0.411931372893519	0.391606971093753	0.366383628659683	0.366383628659683	0.355909994864809	0.426817672592966	0.0915398	-0.0218640475	94.1944186236798
DDX25	Q9UHL0	ENSG00000109832	ENST00000263576	1.40359925142103	1.35013394711526	1.34876143903546	1.34876143903546	1.20693588014726	1.64818430693765	0.00374217	-0.001600926	64.7437816412465
CRYAB	P02511	ENSG00000109846	ENST00000650687	1.29175891814753	1.29175891814753	1.15285825422666	1.15285825422666	1.09139704465312	1.5772167535939	0.0191817	-0.00182200475	13.6731373197023
DBX1	A6NMT0	ENSG00000109851	ENST00000524983	1.13486896188327	0.836738893963926	0.787117697430466	0.787117697430466	0.735485301902292	1.03145373593133	0.015404	-0.00556026225	31.4314097526328
HTATIP2	Q9BUP3	ENSG00000109854	ENST00000451739	1.55114104572985	1.55962540794909	1.59940592457634	1.59940592457634	1.50378792274221	1.70227248286472	0.00086924	-0.000466926375	23.0741496767345
CTSC	P53634	ENSG00000109861	ENST00000227266	1.26481018933449	1.28395394261894	1.26728403932824	1.26728403932824	1.11775634501149	1.50038699592716	0.00194551	-0.002510563	41.157283845307
CCDC34	Q96HJ3	ENSG00000109881	ENST00000328697	1.11536716061873	1.09424817091998	1.13519552280627	1.13519552280627	0.905723247623545	1.29804902938626	0.00279627	-0.0023455175	36.6886907161406
ZBTB16	Q05516	ENSG00000109906	ENST00000335953	0.283071882220515	0.239891425610606	0.231873546396342	0.231873546396342	0.238380960020183	0.303864346629539	0.212605	-0.02978665	67.9818352079251
ELP4	Q96EB1	ENSG00000109911	ENST00000640961	1.37575309034701	1.39538617381256	1.46057664328736	1.46057664328736	1.41990173993329	1.59308383215122	0.00093435	-0.0016592765	42.7913431505904
ZPR1	O75312	ENSG00000109917	ENST00000227322	0.860419181447384	0.820619152548769	0.805681005846755	0.805681005846755	0.771635398411775	0.948398641749027	0.00576726	-0.00292479625	61.8596865602611
MTCH2	Q9Y6C9	ENSG00000109919	ENST00000302503	0.731442507135673	0.799784054601359	1.04398296269764	1.04398296269764	1.0059274585141	1.27822340726674	0.0319701	-0.0057026	27.2492572043697
FNBP4	Q8N3X1	ENSG00000109920	ENST00000263773	0.406756307922479	0.43887303675199	0.415616349652249	0.415616349652249	0.37055263977378	0.456782376888792	0.209333	-0.025906475	105.871738539799
TECTA	O75443	ENSG00000109927	ENST00000392793	0.685289026720752	0.685289026720752	0.607019472115665	0.607019472115665	0.585665979416063	0.669307634274545	0.0131205	-0.00496649025	245.349389580297
SC5D	O75845	ENSG00000109929	ENST00000264027	1.26426257203481	1.26048112864887	1.31459220095295	1.31459220095295	1.2748125554213	1.59644149786525	0.00570097	-0.00194812425	28.073292744912
CRTAM	O95727	ENSG00000109943	ENST00000227348	1.17414964677496	1.16737884944816	1.14088002083623	1.14088002083623	1.08663064921046	1.34351509171887	0.00117233	-0.00163392625	46.7308418870856
JHY	Q6NUN7	ENSG00000109944	ENST00000227349	1.04544311621102	1.02044228034262	1.03610404819162	1.03610404819162	0.983307077934692	1.23498717403802	0.0012193	-0.002094569	83.2022645857725
B3GAT1	Q9P2W7	ENSG00000109956	ENST00000312527	0.830670200962517	0.661888606344635	0.652554010922795	0.652554010922795	0.597142270845549	0.926921204463867	0.0529056	-0.01222233	32.122375615368
HSPA8	P11142	ENSG00000109971	ENST00000534624	0.132743315101679	0.123954911851413	0.12921041660547	0.12921041660547	0.123288895586723	0.193664378600633	0.221251	-0.06300134	55.9141271851462
P2RX3	P56373	ENSG00000109991	ENST00000263314	1.10757142845805	1.08798765074465	1.03706918076376	1.03706918076376	1.01479032369066	1.20117369079028	0.00730386	-0.0027073125	49.1766866549555
VWA5A	O00534	ENSG00000110002	ENST00000456829	1.09930877968682	1.05570803772862	0.989936208993597	0.989936208993597	0.987632249464802	1.01115359875274	0.00053621	-0.00238828725	88.211659803637
DNAJC4	Q9NNZ3	ENSG00000110011	ENST00000628077	1.48952648145547	1.48952648145547	1.33220926863769	1.33220926863769	1.17276754213145	1.52993618409331	0.00090934	-0.00119403675	32.1472507383184
SIAE	Q9HAT2	ENSG00000110013	ENST00000263593	0.998478712575344	0.954203662629342	0.942047818637759	0.942047818637759	0.860543581981988	0.990722207378596	0.00205471	-0.000981054	67.5560570525548
SNX15	Q9NRS6	ENSG00000110025	ENST00000377244	1.19902463317285	1.25102994811604	1.29489535917869	1.29489535917869	1.19255089795668	1.4161792426136	0.00666228	-0.0035234955	33.9811438749442
LPXN	O60711	ENSG00000110031	ENST00000395074	0.862172613146733	0.912467840515973	0.908366927778068	0.908366927778068	0.797539284934001	1.00871294305021	0.00909844	-0.0040029235	41.9390258695467
DTX4	Q9Y2E6	ENSG00000110042	ENST00000227451	0.776628781992212	0.753862145206962	0.742336257164536	0.742336257164536	0.709664278830317	0.984561522075966	0.0454434	-0.00602447825	52.9188518895892
ATG2A	Q2TAZ0	ENSG00000110046	ENST00000377264	0.635821216988775	0.570345548070304	0.53858248122328	0.53858248122328	0.524478076387053	0.58682601116788	0.0423961	-0.00976529425	221.749898032095
EHD1	Q9H4M9	ENSG00000110047	ENST00000320631	0.741604478282026	0.741604478282026	0.560774262349751	0.560774262349751	0.542336220867648	0.797776447864797	0.0938246	-0.007464111	52.9105124177045
OSBP	P22059	ENSG00000110048	ENST00000263847	0.472902163593372	0.490913790569362	0.50317995062119	0.50317995062119	0.509965218787837	0.591424639415367	0.139523	-0.02294576	89.7779254194275
UNC93B1	Q9H1C4	ENSG00000110057	ENST00000227471	0.885650227327352	0.740324523386568	1.02703366572317	1.02703366572317	1.029814448303	1.32494074600351	0.0129106	-0.0043565405	37.0932573629905
PUS3	Q9BZE2	ENSG00000110060	ENST00000227474	1.1650549059716	1.12099962087135	1.1014892208159	1.1014892208159	0.931875879094918	1.16071484155598	0.00322323	-0.0022191845	47.3522281776165
DCPS	Q96C86	ENSG00000110063	ENST00000263579	1.06186193932051	0.781700485365508	0.763037394279035	0.763037394279035	0.725701275095779	1.04294131770309	0.00215118	-0.00219525425	51.4831681116751
KMT5B	Q4FZB7	ENSG00000110066	ENST00000304363	0.217913287144879	0.217913287144879	0.208842600046501	0.208842600046501	0.186331883350667	0.303579098901434	0.433811	-0.0651879025	75.4788018186109
FOXRED1	Q96CU9	ENSG00000110074	ENST00000263578	1.17506856779758	0.887916403050914	0.852498000255039	0.852498000255039	0.78872435008511	1.01665330067272	0.00152675	-0.0013971635	77.3242478511576
PPP6R3	Q5H9R7	ENSG00000110075	ENST00000393800	0.49436609693125	0.527999676312346	0.476720221661656	0.476720221661656	0.448794535738988	0.545582535772615	0.118846	-0.020622675	102.107116831369
NRXN2	Q9P2S2	ENSG00000110076	ENST00000265459	0.371039375987529	0.345667389591512	0.346653306420749	0.346653306420749	0.366436784854626	0.40574524083258	0.161769	-0.021120295	133.690544445346
MS4A6A	Q9H2W1	ENSG00000110077	ENST00000528851	1.30650104741324	1.40647315959743	1.39843495340618	1.39843495340618	1.34407338163443	1.91070761438725	0.00061293	-0.00139213175	21.2171853251493
MS4A4A	Q96JQ5	ENSG00000110079	ENST00000337908	1.38324767013271	1.49090599180064	1.57021750028591	1.57021750028591	1.56447413701855	1.92530063281371	0.00074493	-0.00093944365	24.2616224033858
ST3GAL4	Q11206	ENSG00000110080	ENST00000444328	0.817131602549162	0.58254195661878	0.58084484681688	0.58084484681688	0.563016106982931	0.83048644058108	0.0182978	-0.00638863775	61.4795806306109
CPT1A	P50416	ENSG00000110090	ENST00000265641	0.811505254222249	0.839563465230244	0.844453878220681	0.844453878220681	0.831131617394551	1.01237106255486	0.0252183	-0.00482577575	96.7803847157268
CCND1	P24385	ENSG00000110092	ENST00000227507	0.664151536367562	0.494197139941634	0.47235112546894	0.47235112546894	0.439675520126149	0.68246795940806	0.0672999	-0.00956096225	38.9336556015617
CCDC86	Q9H6F5	ENSG00000110104	ENST00000227520	1.06885458208065	1.06885458208065	0.938562678102272	0.938562678102272	0.786914532215983	1.21975664006988	0.00390621	-0.0034096195	43.1167751365227
PRPF19	Q9UMS4	ENSG00000110107	ENST00000227524	0.113880419093708	0.115128411069704	0.115390359008774	0.115390359008774	0.125480180147996	0.191259369787301	0.469154	-0.110587625	62.6108431396304
TMEM109	Q9BVC6	ENSG00000110108	ENST00000227525	1.08213207338406	1.05697604354763	1.04559790723756	1.04559790723756	0.98486768597119	1.2693179882251	0.00714202	-0.003460069	27.2071702426089
CCKBR	P32239	ENSG00000110148	ENST00000334619	1.28471347345559	1.09467746545296	0.98301722955165	0.98301722955165	0.969800473604188	1.17823267468197	0.00622803	-0.003234785	49.5174712159259
HPX	P02790	ENSG00000110169	ENST00000265983	0.958584003250694	0.882592766090317	0.844978304919663	0.844978304919663	0.816014566238565	1.0331041630081	0.00297752	-0.00200520675	63.095447013757
TRIM3	O75382	ENSG00000110171	ENST00000345851	0.330008994821473	0.277085637969331	0.269473391979485	0.269473391979485	0.264796804980307	0.336109777818765	0.122934	-0.0398322075	82.4956993150971
CHORDC1	Q9UHD1	ENSG00000110172	ENST00000320585	0.932948623282682	0.982464851814113	0.996808624761462	0.996808624761462	0.92429690165591	1.23868620184715	0.0425936	-0.00479521149999999	35.8244267823211
FOLR1	P15328	ENSG00000110195	ENST00000393676	0.790544956718855	0.790544956718855	0.814675946291313	0.814675946291313	0.816273580529678	0.966043932725949	0.00805511	-0.00672591175	31.893659946442
ANAPC15	P60006	ENSG00000110200	ENST00000227618	0.967632798735913	0.967632798735913	1.24291898350568	1.24291898350568	1.07173887210388	1.8652848743432	0.0670851	-0.00236615175	17.8856355186221
FOLR3	P41439	ENSG00000110203	ENST00000611028	1.01014038646327	0.984734242994023	1.30412208601594	1.30412208601594	1.04161662372504	2.09359189603826	0.00721322	-0.000516522875	11.0592984478649
PANX1	Q96RD7	ENSG00000110218	ENST00000227638	1.06075358881477	1.03316800313117	0.998549003107429	0.998549003107429	0.888246877545418	1.16236338029345	0.00162329	-0.00200076675	40.5265999138096
ARHGEF17	Q96PE2	ENSG00000110237	ENST00000263674	0.582398952780993	0.545879607068134	0.508622807319457	0.508622807319457	0.497548015015522	0.550895355292217	0.0577509	-0.0147435025	176.077120055003
APOA5	Q6Q788	ENSG00000110243	ENST00000227665	1.21918981288204	1.21918981288204	0.912476669024892	0.912476669024892	0.894873138542051	1.06252894895206	0.00285978	-0.00316666075	37.8215619821964
APOA4	P06727	ENSG00000110244	ENST00000357780	1.02922821329811	0.879832632328693	0.702058265566965	0.702058265566965	0.653383380183406	0.897658488129552	0.00207979	-0.00270006175	52.5667647652106
APOC3	P02656	ENSG00000110245	ENST00000227667	1.47985251979714	1.42403052328439	1.34904998998835	1.34904998998835	0.909840468420225	1.93944403049072	0.00149977	-0.000347551875	14.5895546194488
CEP164	Q9UPV0	ENSG00000110274	ENST00000278935	1.01387791370058	0.950837394448637	0.931740842125623	0.931740842125623	0.842602521775842	1.01561544987714	0.00423987	-0.00296594625	193.545527716666
RNF141	Q8WVD5	ENSG00000110315	ENST00000265981	1.01161979543857	1.00548632883269	1.07077830492837	1.07077830492837	1.03769200029036	1.37449700171708	0.00821304	-0.00314314949999999	24.2655248784658
CEP126	Q9P2H0	ENSG00000110318	ENST00000263468	0.858175713818647	0.894874517793352	0.891014094010994	0.891014094010994	0.801512250965163	0.919647999505621	0.0020118	-0.00346099875	98.005089573777
EIF4G2	P78344	ENSG00000110321	ENST00000339995	0.13635118476791	0.108318386374254	0.109533683500064	0.109533683500064	0.105924945145206	0.119570028088913	0.59224	-0.201965025	143.911796960467
IL10RA	Q13651	ENSG00000110324	ENST00000227752	0.661101252151028	0.604739528129371	0.604780338646207	0.604780338646207	0.592940007783228	0.730740262169409	0.0310155	-0.00636548749999999	55.0749788951231
GALNT18	Q6P9A2	ENSG00000110328	ENST00000227756	0.851270338967945	0.594006237504671	0.587870824441037	0.587870824441037	0.571857843131207	0.646831124513326	0.0274764	-0.0045248675	92.6541081806098
BIRC2	Q13490	ENSG00000110330	ENST00000227758	0.455149599493264	0.455149599493264	0.464735509114994	0.464735509114994	0.434186172030865	0.571298752452213	0.0548215	-0.0165335475	58.5680376946871
UBE4A	Q14139	ENSG00000110344	ENST00000252108	0.540965332717481	0.540965332717481	0.510283848654224	0.510283848654224	0.503232417272034	0.58468852771772	0.0534216	-0.011888845	113.506860864083
DDX6	P26196	ENSG00000110367	ENST00000534980	0.277594245314666	0.287599843883369	0.287710700936027	0.287710700936027	0.286719974901395	0.36386902839702	0.308015	-0.0832492325	50.129089098112
UPK2	O00526	ENSG00000110375	ENST00000264031	1.91659799570994	1.66155006130034	1.76780234542764	1.76780234542764	1.81655341063566	2.22967552036861	0.00094361	-0.000118665075	16.7840333781252
CBL	P22681	ENSG00000110395	ENST00000264033	0.635190730589464	0.616390810858286	0.625009047761189	0.625009047761189	0.593229380680874	0.768479387291456	0.0821423	-0.010788175	94.507345920658
NECTIN1	Q15223	ENSG00000110400	ENST00000264025	0.701919842472248	0.611908153144668	0.583427288466899	0.583427288466899	0.559063722451756	0.764733244988385	0.0570246	-0.00637318525	57.0906864412377
HIPK3	Q9H422	ENSG00000110422	ENST00000303296	0.497136782855926	0.517786092213396	0.493066434748834	0.493066434748834	0.440858477270777	0.555908942642438	0.0673582	-0.01700554	110.46918452628
KIAA1549L	Q6ZVL6	ENSG00000110427	ENST00000658780	0.706284107705461	0.706284107705461	0.672424159407783	0.672424159407783	0.654214080615707	0.773698909759163	0.037313	-0.006069216	159.592984697393
FBXO3	Q9UK99	ENSG00000110429	ENST00000265651	0.431002134784435	0.44410775462337	0.44400151121926	0.44400151121926	0.418051100827889	0.517378139974493	0.0682282	-0.024424865	61.3030499404434
PDHX	O00330	ENSG00000110435	ENST00000227868	0.891349306703246	0.898891002211803	0.840611589835424	0.840611589835424	0.813721650390291	1.07292584050469	0.00304991	-0.0028972395	53.739982443336
SLC1A2	P43004	ENSG00000110436	ENST00000278379	0.513794211486249	0.522244121370015	0.516069829881364	0.516069829881364	0.522789393006911	0.712109859803326	0.0467854	-0.013307075	47.9396729647483
COMMD9	Q9P000	ENSG00000110442	ENST00000263401	1.40209902286266	1.43896531421279	1.42529525312868	1.42529525312868	1.37162520211517	1.65075954835647	0.00489409	-0.002440251	23.3693785999848
SLC15A3	Q8IY34	ENSG00000110446	ENST00000227880	1.17433345084315	1.17327750109217	1.11210759444416	1.11210759444416	0.954945182312963	1.38971724118511	0.00078584	-0.00174537325	43.7696205045806
CD5	P06127	ENSG00000110448	ENST00000347785	0.849801774813057	0.81305183200637	0.788808031882629	0.788808031882629	0.725391516990836	0.986576449709881	0.00235803	-0.002159799	58.752278622925
ACCS	Q96QU6	ENSG00000110455	ENST00000263776	0.941073495136889	0.959163315262744	0.995623761559318	0.995623761559318	0.971446007188724	1.05023814109509	0.00076328	-0.0026342945	60.4782075536788
SCGB2A2	Q13296	ENSG00000110484	ENST00000227918	2.22503992009046	2.2629442360442	2.16873130714746	2.16873130714746	1.96146220185517	2.79938275007879	0.00133162	-0.000888928675	11.4076920409411
MDK	P21741	ENSG00000110492	ENST00000395566	1.68489459059038	1.68489459059038	1.34186467896156	1.34186467896156	0.971730445755566	1.73039544010803	0.0146944	-0.00284862275	20.2841964936215
AMBRA1	Q9C0C7	ENSG00000110497	ENST00000683756	0.500126021077621	0.500126021077621	0.45245156647103	0.45245156647103	0.45108814708196	0.52049051015052	0.318866	-0.015178845	122.932781511977
PTPMT1	Q8WUK0	ENSG00000110536	ENST00000326674	1.0583382965084	1.00832535871608	1.01900116029039	1.01900116029039	0.984802076284726	1.2685859763552	0.0056267	-0.003148452	21.8158690926551
NAA40	Q86UY6	ENSG00000110583	ENST00000377793	1.01365042926656	1.05248720721271	1.05045638539301	1.05045638539301	0.99279595958345	1.17921298301904	0.0133723	-0.00378333775	35.1322836537597
CARS1	P49589	ENSG00000110619	ENST00000380525	0.612715473104932	0.4501950573879	0.424386346918584	0.424386346918584	0.434631368653381	0.487961192865513	0.0248988	-0.00863222275	155.327255796434
SLC22A18	Q96BI1	ENSG00000110628	ENST00000649076	1.34391733825634	0.839948336410209	0.763205851691222	0.763205851691222	0.772419957385618	0.984992001758667	0.00130989	-0.000919975275	57.654203522867
CD81	P60033	ENSG00000110651	ENST00000263645	0.674677380659541	0.363413617376537	0.364403758378297	0.364403758378297	0.377996639491132	0.494138037773228	0.0804918	-0.0123142675	50.4669768606675
SLC35F2	Q8IXU6	ENSG00000110660	ENST00000525815	0.965667940904057	0.997075829534391	1.02518056458062	1.02518056458062	1.0190036300068	1.26851866695402	0.0027971	-0.00282478375	33.6636238406948
C11orf21	Q9P2W6	ENSG00000110665	ENST00000381153	1.94719648885297	1.21616169436823	1.0737318844511	1.0737318844511	1.03862175226306	1.42647763096842	0.0231887	-0.00056128565	28.7673099308817
ELMOD1	Q8N336	ENSG00000110675	ENST00000265840	0.741185193602941	0.753627585031817	0.709251919054993	0.709251919054993	0.723481992654953	0.869830886296562	0.0273416	-0.00864761199999999	36.6343705240596
CALCA	P01258	ENSG00000110680	ENST00000331587	1.46356621901412	1.46356621901412	1.35575582933845	1.35575582933845	1.27685783546771	1.89604570870754	0.00209708	-0.000639627775	14.5173917658211
SOX6	P35712	ENSG00000110693	ENST00000683767	0.213256132666385	0.213256132666385	0.161001930570862	0.161001930570862	0.167769051145634	0.2272831366292	0.275146	-0.153982525	97.9068335659206
C11orf58	O00193	ENSG00000110696	ENST00000228136	0.505801381911772	0.495446549036901	0.512333267477055	0.512333267477055	0.485579322025669	0.799479166805417	0.0422649	-0.00959455	22.7748866217149
PITPNM1	O00562	ENSG00000110697	ENST00000356404	0.77217996068461	0.673569400457615	0.624474530027453	0.624474530027453	0.622914717234197	0.702223677551503	0.0481122	-0.0075212605	145.197409477488
RPS13	P62277	ENSG00000110700	ENST00000525634	0.222500834269354	0.215727006272401	0.238943970967009	0.238943970967009	0.242961352344835	0.448705226513545	0.279934	-0.0754464475	23.317781856518
AIP	O00170	ENSG00000110711	ENST00000279146	0.673431241675374	0.641668643806931	0.556503098386636	0.556503098386636	0.536453914710268	0.728929304724126	0.0138054	-0.0106622775	42.2093267583498
NUP98	P52948	ENSG00000110713	ENST00000324932	0.200210343089789	0.200210343089789	0.175095063307419	0.175095063307419	0.18362987397234	0.22452098805387	0.198494	-0.0850103225	183.333157021014
NDUFS8	O00217	ENSG00000110717	ENST00000313468	0.832699532838299	0.797223104680037	0.795400726673897	0.795400726673897	0.76665652661848	1.13998343629976	0.0354175	-0.005884826	26.3534899393811
TCIRG1	Q13488	ENSG00000110719	ENST00000265686	1.2330276232275	1.2330276232275	0.980092890213796	0.980092890213796	0.878508741779951	1.08058962264624	0.00358788	-0.0022954965	102.720471891361
CHKA	P35790	ENSG00000110721	ENST00000265689	0.880088767161306	0.875971700170505	0.833547904993181	0.833547904993181	0.733434942271709	1.00770078642556	0.0383755	-0.0097062255	44.274517968865
EXPH5	Q8NEV8	ENSG00000110723	ENST00000265843	0.976199399516139	0.996264159692342	0.965352623419449	0.965352623419449	0.92314935413711	1.03571919297763	0.00190964	-0.0026824355	145.254102802318
HPS5	Q9UPZ3	ENSG00000110756	ENST00000349215	0.788738886908901	0.795524712708302	0.793154787691184	0.793154787691184	0.751836381414867	0.805795476567638	0.00793391	-0.0047046205	124.134119458925
GTF2H1	P32780	ENSG00000110768	ENST00000265963	0.418755855205464	0.434976114515757	0.464250038220579	0.464250038220579	0.460818441533883	0.555117256826015	0.124304	-0.0178181325	58.6292828757383
POU2AF1	Q16633	ENSG00000110777	ENST00000393067	0.789335180304901	0.682343689751816	0.656959543059467	0.656959543059467	0.67056403689761	0.916604817086231	0.0579734	-0.00782437999999999	31.9069648498576
PTPN5	P54829	ENSG00000110786	ENST00000358540	0.604763278134788	0.604763278134788	0.536787132809141	0.536787132809141	0.560020197772773	0.71794696251687	0.0240537	-0.00891869525	77.5891128772551
VWF	P04275	ENSG00000110799	ENST00000261405	0.63948806182632	0.557968817578152	0.59046098783477	0.59046098783477	0.58602303601228	0.664087904429966	0.0126166	-0.0051020275	281.623903474179
PSMD9	O00233	ENSG00000110801	ENST00000541212	1.52854889391827	1.52854889391827	1.53722433937541	1.53722433937541	1.25046967846893	1.72312168404214	0.00523044	-0.0015819885	24.7823451055971
P3H3	Q8IVL6	ENSG00000110811	ENST00000290510	1.21816162509654	0.987245015881787	0.977892100875714	0.977892100875714	0.890209744982738	1.1532175762128	0.0016182	-0.00167439325	80.1285252684488
PPFIBP1	Q86W92	ENSG00000110841	ENST00000228425	0.980181128024841	0.998727497656319	1.03325550079672	1.03325550079672	0.993326987624811	1.16244005910955	0.00662743	-0.003006647	121.957644452742
PRPF40B	Q6NWY9	ENSG00000110844	ENST00000548825	0.581393172430324	0.551083575763341	0.497507180980104	0.497507180980104	0.459155363423767	0.581950883181334	0.0849185	-0.0113271375	123.329986091276
CD69	Q07108	ENSG00000110848	ENST00000228434	0.998676739655506	0.9962856540857	0.993716562788533	0.993716562788533	0.959034610683153	1.35162107856137	0.00591269	-0.00266129249999999	23.6381499528596
PRDM4	Q9UKN5	ENSG00000110851	ENST00000228437	0.790321289462234	0.808628641915194	0.800460752387757	0.800460752387757	0.787920942552056	0.981897997658394	0.0558588	-0.00391434849999999	65.159932905734
CLEC2B	Q92478	ENSG00000110852	ENST00000228438	1.15649608748658	1.14007895059797	1.13009435865238	1.13009435865238	1.14785526582393	1.46390483375062	0.0043413	-0.002447814	21.8921709342821
COQ5	Q5HYK3	ENSG00000110871	ENST00000288532	0.925103203776425	0.96168572890393	1.02251083450916	1.02251083450916	0.975154671845845	1.18328154893774	0.00439909	-0.0029821705	38.418744446869
SELPLG	Q14242	ENSG00000110876	ENST00000550948	1.2384745436451	1.12394458993112	1.5897743428448	1.5897743428448	1.18019296639881	1.92423561883416	0.00376922	-0.000982294525	11.5679034101843
