GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	P05556	ITGB1	enables	GO:0046982	protein heterodimerization activity	ECO:0000314	IDA	PMID:10455171		9606	UniProt		F
UniProtKB	P06280	GLA	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:6256390		9606	UniProt		F
UniProtKB	P06703	S100A6	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:10913138		9606	UniProt		F
UniProtKB	P06703	S100A6	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:11937060	UniProtKB:P06703	9606	UniProt		F
UniProtKB	P06727	APOA4	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:1935934		9606	BHF-UCL		F
UniProtKB	P06731	CEACAM5	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:18086185		9606	UniProt		F
UniProtKB	P06733	ENO1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:3529090		9606	CAFA		F
UniProtKB	P06748	NPM1	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:24106084	UniProtKB:P06748	9606	DisProt		F
UniProtKB	P06748	NPM1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:9121481		9606	UniProt		F
UniProtKB	P06858	LPL	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:16179346		9606	UniProt		F
UniProtKB	P06865	HEXA	enables	GO:0046982	protein heterodimerization activity	ECO:0000314	IDA	PMID:6230359		9606	MGI		F
UniProtKB	P07237	P4HB	enables	GO:0046982	protein heterodimerization activity	ECO:0000314	IDA	PMID:23475612		9606	UniProt		F
UniProtKB	P07333	CSF1R	enables	GO:0042803	protein homodimerization activity	ECO:0000250	ISS	PMID:19017797	UniProtKB:P09581	9606	BHF-UCL		F
UniProtKB	P07550	ADRB2	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:15123695	UniProtKB:P07550	9606	HGNC-UCL		F
UniProtKB	P07602	PSAP	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:18462685		9606	CAFA		F
UniProtKB	P07814	EPRS1	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:24100331	UniProtKB:P07814	9606	UniProt		F
UniProtKB	P07900	HSP90AA1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:29127155		9606	UniProt		F
UniProtKB	P07951	TPM2	enables	GO:0042803	protein homodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P58775	9606	UniProt		F
UniProtKB	P07951	TPM2	enables	GO:0046982	protein heterodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P58775	9606	UniProt		F
UniProtKB	P07996	THBS1	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:7679575	UniProtKB:P07996	9606	BHF-UCL		F
UniProtKB	P08047	SP1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:10393239		9606	UniProt		F
UniProtKB	P08195	SLC3A2	enables	GO:0046982	protein heterodimerization activity	ECO:0000314	IDA	PMID:33298890		9606	UniProt		F
UniProtKB	P08238	HSP90AB1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:10811660		9606	CAFA		F
UniProtKB	P08238	HSP90AB1	enables	GO:0046983	protein dimerization activity	ECO:0000314	IDA	PMID:7588731		9606	UniProt		F
UniProtKB	P08473	MME	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:22183801	UniProtKB:P08473	9606	ARUK-UCL	occurs_in(GO:0045121)	F
UniProtKB	P08567	PLEK	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:8694752		9606	BHF-UCL		F
UniProtKB	P08588	ADRB1	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:12529373	UniProtKB:P18871	9606	BHF-UCL		F
UniProtKB	P08697	SERPINF2	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:134998	UniProtKB:P08697	9606	BHF-UCL		F
UniProtKB	P08887	IL6R	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:12633863	UniProtKB:P08887	9606	BHF-UCL		F
UniProtKB	P08913	ADRA2A	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:16605244		9606	BHF-UCL		F
UniProtKB	P08913	ADRA2A	enables	GO:0046982	protein heterodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P18871	9606	BHF-UCL		F
UniProtKB	P08913	ADRA2A	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:16605244	UniProtKB:P18825	9606	BHF-UCL		F
UniProtKB	P09234	SNRPC	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:8532530	UniProtKB:P09234	9606	UniProt		F
UniProtKB	P09327	VIL1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:17606613		9606	UniProt		F
UniProtKB	P09488	GSTM1	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:8373352	UniProtKB:P09488	9606	BHF-UCL		F
UniProtKB	P09493	TPM1	enables	GO:0042803	protein homodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P04692	9606	UniProt		F
UniProtKB	P09493	TPM1	enables	GO:0046982	protein heterodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P04692	9606	UniProt		F
UniProtKB	P09529	INHBB	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:2575216	UniProtKB:P09529	9606	UniProt		F
UniProtKB	P09601	HMOX1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:19556236		9606	UniProt		F
UniProtKB	P09603	CSF1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:3264878		9606	BHF-UCL		F
UniProtKB	P09848	LCT	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:9593732		9606	UniProt		F
UniProtKB	P09874	PARP1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:22683995		9606	UniProt		F
UniProtKB	P0DJJ0	SRGAP2C	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:22559944	UniProtKB:P0DJJ0	9606	UniProt		F
UniProtKB	P0DJJ0	SRGAP2C	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:22559944	UniProtKB:O75044	9606	UniProt		F
UniProtKB	P10415	BCL2	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:9111042	UniProtKB:Q07812	9606	UniProt		F
UniProtKB	P10599	TXN	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:17260951		9606	UniProt		F
UniProtKB	P10599	TXN	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:9369469		9606	UniProt		F
UniProtKB	P10721	KIT	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:21640708	UniProtKB:P10721	9606	UniProt		F
UniProtKB	P10912	GHR	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:1549776		9606	BHF-UCL		F
UniProtKB	P10912	GHR	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:8137822		9606	BHF-UCL		F
UniProtKB	P10912	GHR	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:8943276		9606	CAFA		F
UniProtKB	P11362	FGFR1	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:20133753	UniProtKB:P11362	9606	UniProt		F
UniProtKB	P11388	TOP2A	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:10473615	UniProtKB:P11388	9606	UniProt		F
UniProtKB	P11388	TOP2A	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:10473615	UniProtKB:Q02880	9606	UniProt		F
UniProtKB	P11413	G6PD	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:15858258	UniProtKB:P11413	9606	BHF-UCL		F
UniProtKB	P11413	G6PD	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:38066190	UniProtKB:P11413	9606	UniProt		F
UniProtKB	P11831	SRF	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:3203386	UniProtKB:P11831	9606	BHF-UCL		F
UniProtKB	P11908	PRPS2	enables	GO:0042803	protein homodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P60891	9606	UniProt		F
UniProtKB	P11926	ODC1	enables	GO:0042803	protein homodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P00860	9606	UniProt		F
UniProtKB	P12081	HARS1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:29235198		9606	UniProt		F
UniProtKB	P12270	TPR	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:11514627		9606	UniProt		F
UniProtKB	P12270	TPR	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:12802065		9606	UniProt		F
UniProtKB	P12544	GZMA	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:12819770		9606	UniProt		F
UniProtKB	P12814	ACTN1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:11223950		9606	UniProt	has_input(UniProtKB:Q7TPR4)	F
UniProtKB	P12838	DEFA4	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:17088326		9606	UniProt		F
UniProtKB	P13498	CYBA	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:12042318	UniProtKB:P04839	9606	BHF-UCL		F
UniProtKB	P13501	CCL5	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:10488085	UniProtKB:P13501	9606	BHF-UCL		F
UniProtKB	P13645	KRT10	enables	GO:0046982	protein heterodimerization activity	ECO:0000314	IDA	PMID:27595935		9606	UniProt		F
UniProtKB	P13688	CEACAM1	enables	GO:0042803	protein homodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P16573	9606	UniProt		F
UniProtKB	P13688	CEACAM1	enables	GO:0042803	protein homodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P16573-1	9606	UniProt		F
UniProtKB	P13688	CEACAM1	enables	GO:0046983	protein dimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P16573	9606	UniProt		F
UniProtKB	P13945	ADRB3	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:15123695		9606	HGNC-UCL		F
UniProtKB	P14061	HSD17B1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:8994190		9606	UniProt		F
UniProtKB	P14415	ATP1B2	enables	GO:0046982	protein heterodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P13638	9606	ARUK-UCL	has_output(GO:0005890),occurs_in(UBERON:0003881)	F
UniProtKB	P14415	ATP1B2	enables	GO:0046982	protein heterodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P13638	9606	ARUK-UCL	occurs_in(CL:0002604),occurs_in(UBERON:0002421),has_output(GO:0005890)|occurs_in(CL:0002605),occurs_in(UBERON:0000956),has_output(GO:0005890)	F
UniProtKB	P14679	TYR	enables	GO:0042803	protein homodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P11344	9606	UniProt		F
UniProtKB	P14735	IDE	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:17613531		9606	UniProt		F
UniProtKB	P14735	IDE	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:19321446		9606	UniProt		F
UniProtKB	P14923	JUP	enables	GO:0042803	protein homodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8SPJ1	9606	BHF-UCL		F
UniProtKB	P15172	MYOD1	enables	GO:0042803	protein homodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P10085	9606	ARUK-UCL		F
UniProtKB	P15309	ACP3	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:10639192		9606	CAFA		F
UniProtKB	P15692	VEGFA	enables	GO:0042803	protein homodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P15691	9606	BHF-UCL		F
UniProtKB	P15884	TCF4	enables	GO:0046982	protein heterodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q60722	9606	UniProt		F
UniProtKB	P15907	ST6GAL1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:20378551		9606	UniProt		F
UniProtKB	P15918	RAG1	enables	GO:0042803	protein homodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P15919	9606	UniProt		F
UniProtKB	P15923	TCF3	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:10652346	UniProtKB:P15923	9606	ARUK-UCL		F
UniProtKB	P15923	TCF3	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:10958665		9606	UniProt		F
UniProtKB	P15923	TCF3	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:14752053		9606	UniProt		F
UniProtKB	P15923	TCF3	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:10545951	UniProtKB:Q13562	9606	BHF-UCL		F
UniProtKB	P15923	TCF3	enables	GO:0046982	protein heterodimerization activity	ECO:0000314	IDA	PMID:14752053		9606	UniProt		F
UniProtKB	P16083	NQO2	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:18254726	UniProtKB:P16083	9606	CAFA		F
UniProtKB	P16234	PDGFRA	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:2542288		9606	BHF-UCL		F
UniProtKB	P16278	GLB1	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:22128166	UniProtKB:P16278	9606	UniProt		F
UniProtKB	P16284	PECAM1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:26702061		9606	UniProt		F
UniProtKB	P16284	PECAM1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:27958302		9606	UniProt		F
UniProtKB	P16298	PPP3CB	enables	GO:0046983	protein dimerization activity	ECO:0000353	IPI	PMID:11005320	UniProtKB:Q08209	9606	UniProt		F
UniProtKB	P17050	NAGA	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:19683538	UniProtKB:P17050	9606	UniProt		F
UniProtKB	P17342	NPR3	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:16870210		9606	CAFA		F
UniProtKB	P17643	TYRP1	enables	GO:0042803	protein homodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P07147	9606	UniProt		F
UniProtKB	P17676	CEBPB	enables	GO:0042803	protein homodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P21272	9606	UniProt		F
UniProtKB	P17693	HLA-G	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:12874224		9606	UniProt		F
UniProtKB	P17693	HLA-G	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:22802125		9606	UniProt		F
UniProtKB	P17861	XBP1	enables	GO:0046982	protein heterodimerization activity	ECO:0000314	IDA	PMID:1903538		9606	UniProt		F
UniProtKB	P18754	RCC1	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:11336674	UniProtKB:P62826	9606	CAFA		F
UniProtKB	P18825	ADRA2C	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:16605244		9606	BHF-UCL		F
UniProtKB	P18825	ADRA2C	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:16605244	UniProtKB:P08913	9606	BHF-UCL		F
UniProtKB	P18847	ATF3	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:8622660	UniProtKB:P18847	9606	ParkinsonsUK-UCL		F
UniProtKB	P18847	ATF3	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:8622660	UniProtKB:P35638	9606	ParkinsonsUK-UCL		F
UniProtKB	P18848	ATF4	enables	GO:0046982	protein heterodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q06507	9606	UniProt		F
UniProtKB	P18850	ATF6	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:16469704	UniProtKB:Q68CJ9	9606	ParkinsonsUK-UCL		F
UniProtKB	P19224	UGT1A6	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:17179145		9606	UniProt	occurs_in(GO:0005783)	F
UniProtKB	P19224-3	UGT1A6	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:20610558	UniProtKB:O60656-1	9606	BHF-UCL		F
UniProtKB	P19224-3	UGT1A6	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:20610558	UniProtKB:P19224-1	9606	BHF-UCL		F
UniProtKB	P19224-3	UGT1A6	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:20610558	UniProtKB:P22309-1	9606	BHF-UCL		F
UniProtKB	P19224-3	UGT1A6	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:20610558	UniProtKB:P22310-1	9606	BHF-UCL		F
UniProtKB	P19224-3	UGT1A6	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:20610558	UniProtKB:P35503-1	9606	BHF-UCL		F
UniProtKB	P19224-3	UGT1A6	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:20610558	UniProtKB:Q9HAW7-1	9606	BHF-UCL		F
UniProtKB	P19224-3	UGT1A6	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:20610558	UniProtKB:Q9HAW8-1	9606	BHF-UCL		F
UniProtKB	P19224-3	UGT1A6	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:20610558	UniProtKB:Q9HAW9-1	9606	BHF-UCL		F
UniProtKB	P19623	SRM	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:17585781		9606	UniProt		F
UniProtKB	P19801	AOC1	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:19764817	UniProtKB:P19801	9606	UniProt		F
UniProtKB	P19971	TYMP	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:1590793		9606	CAFA		F
UniProtKB	P20023	CR2	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:11728339		9606	MGI		F
UniProtKB	P20132	SDS	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:15689518		9606	UniProt		F
UniProtKB	P20264	POU3F3	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:31303265		9606	UniProt		F
UniProtKB	P20585	MSH3	NOT|enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:8942985		9606	HGNC-UCL		F
UniProtKB	P20823	HNF1A	enables	GO:0046983	protein dimerization activity	ECO:0000353	IPI	PMID:12453420	UniProtKB:P20823	9606	UniProt		F
UniProtKB	P20849	COL9A1	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:8660302	UniProtKB:P20849	9606	BHF-UCL		F
UniProtKB	P20963	CD247	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:1825220		9606	UniProt		F
UniProtKB	P20963	CD247	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:2532305		9606	UniProt		F
UniProtKB	P20963	CD247	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:28652325		9606	UniProt		F
UniProtKB	P20963	CD247	enables	GO:0046982	protein heterodimerization activity	ECO:0000314	IDA	PMID:1825220		9606	UniProt		F
UniProtKB	P21108	PRPS1L1	enables	GO:0042803	protein homodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P60891	9606	UniProt		F
UniProtKB	P21266	GSTM3	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:8373352	UniProtKB:P21266	9606	BHF-UCL		F
UniProtKB	P21266	GSTM3	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:9545290		9606	MGI		F
UniProtKB	P21333	FLNA	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:2391361		9606	BHF-UCL		F
UniProtKB	P21549	AGXT	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:10960483		9606	UniProt		F
UniProtKB	P21549	AGXT	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:12777626		9606	UniProt		F
UniProtKB	P21549	AGXT	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:12899834		9606	HGNC-UCL		F
UniProtKB	P21549	AGXT	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:16971151		9606	UniProt		F
UniProtKB	P21549	AGXT	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:20133649		9606	UniProt		F
UniProtKB	P21675	TAF1	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:25412659	UniProtKB:Q15545	9606	ParkinsonsUK-UCL	positively_regulates(GO:0008283)	F
UniProtKB	P21802	FGFR2	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:16844695	UniProtKB:P21802	9606	UniProt		F
UniProtKB	P21860	ERBB3	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:7556068	UniProtKB:P04626	9606	BHF-UCL		F
UniProtKB	P22004	BMP6	enables	GO:0046982	protein heterodimerization activity	ECO:0000314	IDA	PMID:7811286		9606	MGI		F
UniProtKB	P22033	MMUT	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:20876572		9606	UniProt		F
UniProtKB	P22301	IL10	enables	GO:0046983	protein dimerization activity	ECO:0000314	IDA	PMID:16982608		9606	UniProt		F
UniProtKB	P22303	ACHE	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:12524166	UniProtKB:P22303	9606	HGNC-UCL		F
UniProtKB	P22309	UGT1A1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:17179145		9606	UniProt	occurs_in(GO:0005783)	F
UniProtKB	P22310	UGT1A4	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:17179145		9606	UniProt	occurs_in(GO:0005783)	F
UniProtKB	P22310	UGT1A4	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:17179145		9606	UniProt		F
UniProtKB	P22413	ENPP1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:28964717		9606	UniProt		F
UniProtKB	P22413	ENPP1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:7830796		9606	BHF-UCL		F
UniProtKB	P22415	USF1	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:8576131	UniProtKB:P22415	9606	BHF-UCL		F
UniProtKB	P22415	USF1	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:8576131	UniProtKB:Q15853	9606	BHF-UCL		F
UniProtKB	P22736	NR4A1	enables	GO:0046982	protein heterodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P22829	9606	UniProt		F
UniProtKB	P22830	FECH	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:30765471		9606	UniProt		F
UniProtKB	P23025	XPA	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:8197175	UniProtKB:P23025	9606	UniProt		F
UniProtKB	P23246	SFPQ	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:25765647	UniProtKB:P23246	9606	UniProt		F
UniProtKB	P23297	S100A1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:10913138		9606	UniProt		F
UniProtKB	P23378	GLDC	enables	GO:0042803	protein homodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P15505	9606	UniProt		F
UniProtKB	P23381	WARS1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:22504299		9606	CAFA		F
UniProtKB	P23381	WARS1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:28369220		9606	UniProt		F
UniProtKB	P23497	SP100	enables	GO:0046983	protein dimerization activity	ECO:0000353	IPI	PMID:9636146	UniProtKB:P23497-2	9606	BHF-UCL		F
UniProtKB	P24468	NR2F2	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:18798693	UniProtKB:P24468	9606	UniProt		F
UniProtKB	P24522	GADD45A	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:20460379		9606	CAFA		F
UniProtKB	P24522	GADD45A	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:20460379	UniProtKB:O14965	9606	CAFA		F
UniProtKB	P25815	S100P	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:11747429		9606	UniProt		F
UniProtKB	P26006	ITGA3	enables	GO:0046982	protein heterodimerization activity	ECO:0000314	IDA	PMID:10455171		9606	UniProt		F
UniProtKB	P26678	PLN	enables	GO:0042803	protein homodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P61014	9606	UniProt		F
UniProtKB	P27169	PON1	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:15772423	UniProtKB:P27169	9606	BHF-UCL		F
UniProtKB	P27487	DPP4	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:14684150	UniProtKB:P27487	9606	UniProt		F
UniProtKB	P27487	DPP4	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:15448155	UniProtKB:P27487	9606	UniProt		F
UniProtKB	P27540	ARNT	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:16181639		9606	UniProt		F
UniProtKB	P27540	ARNT	enables	GO:0046982	protein heterodimerization activity	ECO:0000314	IDA	PMID:16181639		9606	UniProt		F
UniProtKB	P27540	ARNT	enables	GO:0046982	protein heterodimerization activity	ECO:0000314	IDA	PMID:34521881		9606	UniProt	occurs_in(GO:0005634)	F
UniProtKB	P27540	ARNT	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:9079689	UniProtKB:Q16665	9606	BHF-UCL		F
UniProtKB	P27540	ARNT	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:9079689	UniProtKB:Q99814	9606	BHF-UCL		F
UniProtKB	P27707	DCK	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:12808445	UniProtKB:P27707	9606	UniProt		F
UniProtKB	P28161	GSTM2	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:8373352	UniProtKB:P28161	9606	BHF-UCL		F
UniProtKB	P28288	ABCD3	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:17609205		9606	UniProt		F
UniProtKB	P28676	GCA	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:11717497	UniProtKB:P28676	9606	UniProt		F
UniProtKB	P28676	GCA	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:12804766	UniProtKB:P30626	9606	BHF-UCL	occurs_in(CL:0002618)	F
UniProtKB	P28698	MZF1	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:16950398	UniProtKB:P28698	9606	UniProt		F
