gene_symbol	ensg	obs_p_misannot_80	exp_p_misannot_80	obs_missense_avg	exp_missense_avg	am_pathogenicity_obs_99th	am_pathogenicity_exp_99th	esm1v_neg_obs_99th	esm1v_neg_exp_99th	popeve_neg_obs_99th	popeve_neg_exp_99th
EIF2AK4	ENSG00000128829	130	196.05491635518	1	4.131666666666667	3	12.395	0	0	0	0
EIF2B1	ENSG00000111361	28	36.01582875345	0.6666666666666666	0.30687666666666663	0	0	2	0.92063	0	0
EIF2B2	ENSG00000119718	31	32.74502793874	0	0.06965333333333333	0	0	0	0.20896	0	0
EIF2B3	ENSG00000070785	17	51.60876505982	0	0	0	0	0	0	0	0
EIF2B4	ENSG00000115211	33	69.19936917081	0	0.03510666666666667	0	0	0	0.10532	0	0
EIF2B5	ENSG00000145191	37	89.0410079068	1	1.5663266666666666	1	0.69088	2	4.0081	0	0
EIF2D	ENSG00000143486	55	77.90562087567	0	0.27738	0	0	0	0.83214	0	0
EIF2S1	ENSG00000134001	5	31.49820932825	3	23.2726	2	20.41	0	1.5518	7	47.856
EIF2S2	ENSG00000125977	2	32.73984731787	4.666666666666667	47.407266666666665	4	45.707	0	8.0338	10	88.481
EIF2S3	NA	NA	NA	4.666666666666667	76.194	1	30.567	0	13.385	13	184.63
EIF2S3B	ENSG00000180574	11	19.69047171831	3	5.628666666666667	9	16.886	0	0	0	0
EIF3A	ENSG00000107581	16	174.63321421386	2.3333333333333335	20.788056666666666	7	61.809	0	0.1013	0	0.45387
EIF3B	ENSG00000106263	5	112.7603281647	4	19.670373333333334	12	58.903	0	0.10812	0	0
EIF3C	ENSG00000184110	NA	NA	0	1.9748999999999999	0	5.9247	0	0	0	0
EIF3CL	ENSG00000205609	NA	NA	0	0.5444333333333333	0	1.6333	0	0	0	0
EIF3D	ENSG00000100353	10	76.41158074178	2.6666666666666665	7.2316666666666665	8	21.695	0	0	0	0
EIF3E	ENSG00000104408	18	46.75494907253	6.333333333333333	17.641033333333333	13	33.249	2	3.9681	4	15.706
EIF3F	ENSG00000175390	8	35.3643293276	3.6666666666666665	11.256333333333332	11	33.769	0	0	0	0
EIF3G	ENSG00000130811	8	52.73931987839	5	27.822100000000002	15	77.635	0	5.8313	0	0
EIF3H	ENSG00000147677	26	43.72869099068	2.3333333333333335	5.5686	7	13.87	0	2.8358	0	0
EIF3I	ENSG00000084623	NA	NA	1.6666666666666667	13.115599999999999	5	33.974	0	3.1716	0	2.2012
EIF3J	ENSG00000104131	11	32.76938297165	0.3333333333333333	0.9952933333333334	0	1.1645	1	1.5586	0	0.26278
EIF3K	ENSG00000178982	27	32.00147025934	2	2.0517	6	6.1551	0	0	0	0
EIF3L	ENSG00000100129	25	62.80320806351	5.333333333333333	17.87033333333333	16	53.611	0	0	0	0
EIF3M	ENSG00000149100	25	45.67223263177	0.6666666666666666	0.6857333333333333	2	2.0572	0	0	0	0
EIF4A1	ENSG00000161960	8	53.6212329301	5.666666666666667	59.84433333333334	1	46.418	4	27.495	12	105.62
EIF4A2	ENSG00000156976	7	52.67811632833	9.666666666666666	84.902	1	32.451	3	24.655	25	197.6
EIF4A3	ENSG00000141543	1	59.15075702444	3.3333333333333335	32.24333333333333	0	12.737	0	6.237	10	77.756
EIF4B	ENSG00000063046	7	50.80179354636	1	13.196733333333333	3	33.608	0	5.9822	0	0
EIF4E	ENSG00000151247	0	26.66349522016	0.3333333333333333	11.781273333333333	0	14.998	0	0.75782	1	19.588
EIF4E1B	ENSG00000175766	22	39.11754670862	0	0.15148	0	0	0	0.18798	0	0.26646
EIF4E2	ENSG00000135930	13	34.236853454460004	6.333333333333333	15.686266666666667	17	40.275	2	5.7797	0	1.0041
EIF4E3	ENSG00000163412	14	23.21878955997	0.3333333333333333	0.222	0	0	1	0.666	0	0
EIF4EBP1	ENSG00000187840	1	1.99641691595	0	0	0	0	0	0	0	0
EIF4EBP2	ENSG00000148730	4	9.98923268585	2.6666666666666665	2.253766666666667	8	6.7613	0	0	0	0
EIF4EBP3	ENSG00000243056	10	10.34954200963	0	0	0	0	0	0	0	0
EIF4ENIF1	ENSG00000184708	18	99.98678733039	0.6666666666666666	2.402633333333333	1	5.4326	1	1.7753	0	0
EIF4G1	ENSG00000114867	3	206.65284439071	1.6666666666666667	20.724666666666668	1	22.244	0	0	4	39.93
EIF4G2	ENSG00000110321	7	137.3182499554	2.6666666666666665	38.97496666666667	0	28.135	1	6.0069	7	82.783
EIF4G3	ENSG00000075151	23	176.36222211629	3.3333333333333335	22.794	7	37.467	0	0	3	30.915
EIF4H	ENSG00000106682	4	18.36804604482	0.3333333333333333	9.018666666666666	0	15.957	1	11.099	0	0
EIF5	ENSG00000100664	10	50.589739864870005	4.666666666666667	23.594923333333334	10	58.135	1	0.94477	3	11.705
EIF5A	ENSG00000132507	1	15.96003589806	2.3333333333333335	38.858466666666665	1	17.748	0	1.5774	6	97.25
EIF5A2	ENSG00000163577	15	17.332355338990002	1.3333333333333333	3.2228533333333336	4	9.3665	0	0.30206	0	0
EIF5AL1	ENSG00000253626	NA	NA	0	0.03719666666666666	0	0	0	0.11159	0	0
EIF5B	ENSG00000158417	42	126.93547467198	6.666666666666667	49.330333333333336	9	46.631	1	31.92	10	69.44
EIF6	ENSG00000242372	13	27.35453176995	0.3333333333333333	1.39465	1	2.1061	0	1.1199	0	0.95795
EIPR1	ENSG00000032389	24	58.05971831806	2	9.440693333333334	3	7.4881	3	20.706	0	0.12798
ELAC1	ENSG00000141642	21	25.27030007247	0	0	0	0	0	0	0	0
ELAC2	ENSG00000006744	92	119.90827125671	2	2.5028699999999997	0	0.16891	6	7.3397	0	0
ELANE	ENSG00000197561	10	31.2737438678	0	0	0	0	0	0	0	0
ELAPOR1	ENSG00000116299	77	115.65386939179	0.3333333333333333	2.5456233333333333	1	0.98514	0	5.91	0	0.74173
ELAPOR2	ENSG00000164659	80	97.48382379915	3.3333333333333335	7.82878	3	7.5515	7	15.467	0	0.46784
ELAVL1	ENSG00000066044	1	35.22711758304	4.333333333333333	69.0816	2	51.52	0	6.6848	11	149.04
ELAVL2	ENSG00000107105	4	36.40097316526	7.333333333333333	29.331766666666667	9	46.015	13	32.349	0	9.6313
ELAVL3	ENSG00000196361	8	35.18061907836	3.3333333333333335	39.0329	7	66.455	2	43.2	1	7.4437
ELAVL4	ENSG00000162374	1	36.77481508968	3.3333333333333335	31.698333333333334	6	44.241	2	28.879	2	21.975
ELF1	ENSG00000120690	24	54.137035786830005	5	12.559	11	23.755	4	13.922	0	0
ELF2	ENSG00000109381	6	41.12844043176	2.6666666666666665	23.479333333333333	6	49.3	2	21.138	0	0
ELF3	ENSG00000163435	20	55.74323555534	2	13.302000000000001	3	23.126	3	16.78	0	0
ELF4	NA	NA	NA	3.6666666666666665	10.414357333333333	7	20.939	4	10.262	0	0.042072
ELF5	ENSG00000135374	34	38.93405466498	6.333333333333333	7.711426666666667	19	22.329	0	0.80528	0	0
ELFN1	ENSG00000225968	16	95.6235352624	1	4.8632333333333335	1	4.1857	2	10.404	0	0
ELFN2	ENSG00000166897	17	85.7651684456	5.333333333333333	25.401666666666667	10	53.083	6	23.122	0	0
ELK1	NA	NA	NA	3.3333333333333335	27.244766666666667	3	25.104	0	4.3313	7	52.299
ELK3	ENSG00000111145	11	35.22566527287	2.3333333333333335	13.258066666666668	7	35.033	0	4.7412	0	0
ELK4	ENSG00000158711	16	30.68014992698	2	2.7085	3	2.3011	3	5.8244	0	0
ELL	ENSG00000105656	15	73.17360009579001	0.6666666666666666	0.6318466666666667	2	1.3422	0	0.55334	0	0
ELL2	ENSG00000118985	20	59.98844560743	0	0.5541	0	1.6623000000000001	0	0	0	0
ELL3	ENSG00000128886	47	57.89598338933	0	0	0	0	0	0	0	0
ELMO1	ENSG00000155849	24	97.48311925396	6.333333333333333	20.087733333333333	11	36.057	2	5.6822	6	18.524
ELMO2	ENSG00000062598	36	94.98248864047	1	5.353333333333333	3	16.06	0	0	0	0
ELMO3	ENSG00000102890	71	100.23693899734	0	0.07068	0	0.21204	0	0	0	0
ELMOD1	ENSG00000110675	15	42.28709622541	1.3333333333333333	2.4094333333333333	4	7.2283	0	0	0	0
ELMOD2	ENSG00000179387	27	37.31670887701	0	0.28996	0	0.86988	0	0	0	0
ELMOD3	ENSG00000115459	39	51.02668497596	0	0	0	0	0	0	0	0
ELN	ENSG00000049540	54	95.56128855125	0	0	0	0	0	0	0	0
ELOA	ENSG00000011007	14	86.36924512389	4.333333333333333	18.246213333333333	3	6.9577	0	0.66694	10	47.114
ELOA2	ENSG00000206181	49	49.32377745171	0	0	0	0	0	0	0	0
ELOA3CP	ENSG00000275553	NA	NA	0	0	0	0	0	0	0	0
ELOB	ENSG00000103363	3	15.1060006562	0.3333333333333333	1.6614000000000002	1	4.9842	0	0	0	0
ELOC	ENSG00000154582	1	8.48794400267	2	18.837	1	10.719	0	0	5	45.792
ELOF1	ENSG00000130165	NA	NA	0	0.21031333333333332	0	0	0	0.63094	0	0
ELOVL1	ENSG00000066322	8	40.79287026429	0	1.11565	0	2.9918	0	0.35515	0	0
ELOVL2	ENSG00000197977	36	40.90989321663	2	1.5987733333333334	1	0.95442	5	3.8419	0	0
ELOVL3	ENSG00000119915	17	28.29913205641	0	0.27856333333333333	0	0	0	0.83569	0	0
ELOVL4	ENSG00000118402	18	39.97547245223	1	1.2716333333333334	1	1.1158	2	2.6991	0	0
ELOVL5	ENSG00000012660	11	40.93577971359	0	2.41868	0	0.78634	0	2.856	0	3.6137
ELOVL6	ENSG00000170522	8	31.94767859281	3.6666666666666665	23.994233333333334	0	1.7341	0	5.7416	11	64.507
ELOVL7	ENSG00000164181	28	34.35263240507	1	0.9952733333333333	0	0.10392	3	2.8819	0	0
ELP1	ENSG00000070061	126	179.74774016606	0	0	0	0	0	0	0	0
ELP2	ENSG00000134759	89	105.49738278374	2.6666666666666665	5.126083333333334	1	0.69325	7	14.685	0	0
ELP3	ENSG00000134014	48	70.27040210213	5.666666666666667	10.851333333333333	8	15.162	9	17.392	0	0
ELP4	ENSG00000109911	46	42.75825375989	0	0.26589666666666667	0	0	0	0.79769	0	0
ELP5	ENSG00000170291	34	39.77255470556	0.3333333333333333	0.08715666666666666	0	0	1	0.26147	0	0
ELP6	ENSG00000163832	21	24.37378888489	0	0	0	0	0	0	0	0
ELSPBP1	ENSG00000169393	40	37.61075633974	0	0	0	0	0	0	0	0
EMB	ENSG00000170571	13	19.96631273842	0	0	0	0	0	0	0	0
EMC1	ENSG00000127463	100	129.74137682767	1.3333333333333333	4.011533333333333	4	7.8334	0	4.2012	0	0
EMC10	ENSG00000161671	37	38.2318312917	0	0.5795699999999999	0	0.24391	0	1.4948	0	0
EMC2	ENSG00000104412	27	34.69479993782	3	3.1793666666666667	7	7.3466	2	2.1915	0	0
EMC3	ENSG00000125037	8	31.28272802412	1	2.920733333333333	3	7.1072	0	1.655	0	0
EMC4	ENSG00000128463	9	22.09342011642	0	0.06492333333333333	0	0.19477	0	0	0	0
EMC6	ENSG00000127774	1	7.5703595962	0	0	0	0	0	0	0	0
EMC7	ENSG00000134153	3	19.12651900684	0	2.7209333333333334	0	1.0195	0	4.3437	0	2.7996
EMC8	ENSG00000131148	11	29.1570586358	0.6666666666666666	2.29161	2	6.5921	0	0.28273	0	0
EMC9	ENSG00000100908	19	26.41281179166	0.3333333333333333	0.08922000000000001	0	0	1	0.26766	0	0
EMCN	ENSG00000164035	35	34.50017704573	0.3333333333333333	0.17444666666666667	0	0	1	0.52334	0	0
EMD	NA	NA	NA	0	0	0	0	0	0	0	0
EME1	ENSG00000154920	64	58.59870887022	0	0.02907433333333333	0	0	0	0.087223	0	0
EME2	ENSG00000197774	57	66.39370949558	0	0.03674333333333333	0	0	0	0.11023	0	0
EMG1	ENSG00000126749	23	28.28324961467	0	0	0	0	0	0	0	0
EMID1	ENSG00000186998	38	53.93329339494	0.3333333333333333	0.6772333333333332	0	0	1	2.0317	0	0
EMILIN1	ENSG00000138080	47	115.77312877598	0	0.32406	0	0.58968	0	0.3825	0	0
EMILIN2	ENSG00000132205	57	100.90474904666	0	0.08122	0	0	0	0.24366	0	0
EMILIN3	ENSG00000183798	44	65.47603237153	0	0.2860333333333333	0	0	0	0.8581	0	0
EML1	ENSG00000066629	27	116.62049109363	5.333333333333333	22.0289	2	9.0217	11	40.943	3	16.122
EML2	ENSG00000125746	53	75.369739518	1.3333333333333333	3.0848333333333335	1	2.2466	3	7.0079	0	0
EML3	ENSG00000149499	48	111.04617036491	3	8.500966666666667	6	19.487	3	6.0159	0	0
EML4	ENSG00000143924	62	141.68938612029999	14.666666666666666	29.840633333333333	8	14.135	35	73.658	1	1.7289
EML5	ENSG00000165521	114	233.96354140341	3.3333333333333335	5.383333333333333	10	16.15	0	0	0	0
EML6	ENSG00000214595	147	284.93670476832	5.333333333333333	9.564666666666666	16	28.694	0	0	0	0
EMP1	ENSG00000134531	4	17.62407563485	0	0	0	0	0	0	0	0
EMP2	ENSG00000213853	22	19.13831077967	0	0	0	0	0	0	0	0
EMP3	ENSG00000142227	16	24.03700543486	0	0	0	0	0	0	0	0
EMSY	ENSG00000158636	NA	NA	0.3333333333333333	4.2909999999999995	1	12.873	0	0	0	0
EMX1	ENSG00000135638	9	23.6150041298	7.333333333333333	18.542333333333332	12	29.604	10	26.023	0	0
EMX2	ENSG00000170370	5	28.8557614808	4	29.997666666666667	11	42.861	1	31.91	0	15.222
EN1	ENSG00000163064	4	28.23663197206	7.333333333333333	37.58733333333333	12	66.313	10	46.449	0	0
EN2	ENSG00000164778	3	25.2967242397	14.666666666666666	29.546	18	38.925	26	49.713	0	0
ENAH	ENSG00000154380	18	59.8070236072	4.333333333333333	15.556633333333334	7	26.6	5	17.834	1	2.2359
ENAM	ENSG00000132464	70	94.26973893001	0	0	0	0	0	0	0	0
ENC1	ENSG00000171617	19	44.21739973808	1.6666666666666667	3.2383366666666666	3	3.1216	2	6.3722	0	0.22121
ENDOD1	ENSG00000149218	26	29.58865362921	0	0	0	0	0	0	0	0
ENDOG	ENSG00000167136	20	22.71839105316	1.6666666666666667	1.1298666666666668	0	0	5	3.3896	0	0
ENDOU	ENSG00000111405	44	53.54828245538	0	0	0	0	0	0	0	0
ENDOV	ENSG00000173818	34	50.4382740248	0.3333333333333333	0.03519	0	0	1	0.10557	0	0
ENG	ENSG00000106991	17	83.25160751564	0	0.23346999999999998	0	0	0	0.70041	0	0
ENGASE	ENSG00000167280	69	112.15402548428	0	0.6786333333333333	0	0	0	2.0359	0	0
ENHO	ENSG00000168913	5	4.98947603822	0	0	0	0	0	0	0	0
ENKD1	ENSG00000124074	36	44.40001074651	0	0	0	0	0	0	0	0
ENKUR	ENSG00000151023	14	24.6091603885	0	0	0	0	0	0	0	0
ENO1	ENSG00000074800	32	50.03812504253	7.666666666666667	13.320333333333334	7	13.8	16	26.161	0	0
ENO2	ENSG00000111674	17	51.06381879622	9.666666666666666	15.266766666666665	5	4.2933	24	41.507	0	0
ENO3	ENSG00000108515	41	54.52243023093	11	15.758	12	19.461	21	27.813	0	0
ENO4	ENSG00000188316	50	64.87661124695	0	0.028538333333333332	0	0	0	0.085615	0	0
ENOPH1	ENSG00000145293	14	29.57193426583	0	0.48436666666666667	0	0	0	1.4531	0	0
ENOSF1	ENSG00000132199	67	68.37432898022	0.6666666666666666	1.5923	0	0	2	4.7769	0	0
ENOX1	ENSG00000120658	40	77.10420513857	9.666666666666666	21.26021666666667	16	34.149	13	29.492	0	0.13965
ENOX2	NA	NA	NA	5.333333333333333	7.036666666666666	11	13.222	5	7.888	0	0
ENPEP	ENSG00000138792	89	104.5040208183	2.6666666666666665	3.0681333333333334	0	0.1778	8	9.0266	0	0
ENPP1	ENSG00000197594	62	107.29394056075	3.6666666666666665	3.9616666666666664	0	0	11	11.885	0	0
ENPP2	ENSG00000136960	48	116.59944173563	1.6666666666666667	2.923633333333333	4	4.7756	1	3.9953	0	0
ENPP3	ENSG00000154269	90	105.24779274317	1	1.4966	0	0	3	4.4898	0	0
ENPP4	ENSG00000001561	17	32.844475609410004	3	3.645	0	0	9	10.935	0	0
ENPP5	ENSG00000112796	30	36.85101849087	0	0.5670000000000001	0	0	0	1.701	0	0
ENPP6	ENSG00000164303	35	52.57781383364	2.6666666666666665	3.7466666666666666	0	0	8	11.24	0	0
ENPP7	ENSG00000182156	41	43.76958298902	4	5.3580000000000005	0	0	12	16.074	0	0
ENSA	ENSG00000143420	4	11.23130132765	1.6666666666666667	2.830966666666667	5	8.4929	0	0	0	0
ENTHD1	ENSG00000176177	32	49.38716307748	0	0	0	0	0	0	0	0
ENTPD1	ENSG00000138185	32	53.71352327179	0.3333333333333333	0.20512	1	0.35335	0	0.26201	0	0
ENTPD2	ENSG00000054179	32	52.0827153216	1.3333333333333333	1.3772	0	0	4	4.1316	0	0
ENTPD3	ENSG00000168032	67	56.53334997733	1.6666666666666667	0.9046666666666666	0	0	5	2.714	0	0
ENTPD4	ENSG00000197217	60	83.53038203345	8.333333333333334	7.455333333333334	3	4.461	22	17.905	0	0
ENTPD5	ENSG00000187097	48	54.94338406732	1.3333333333333333	0.8072666666666667	0	0	4	2.4218	0	0
ENTPD6	ENSG00000197586	49	70.7907849052	0.6666666666666666	1.1501	0	0	2	3.4503	0	0
ENTPD7	ENSG00000198018	52	76.08959636897	2.3333333333333335	3.9806000000000004	4	5.448	3	6.4938	0	0
ENTPD8	ENSG00000188833	39	92.70742682	0	0.21164000000000002	0	0	0	0.63492	0	0
ENTR1	ENSG00000165689	43	63.03154597931	0	0.18374333333333334	0	0	0	0.55123	0	0
ENY2	ENSG00000120533	3	15.18582529456	1.6666666666666667	4.08042	1	0.81726	0	0	4	11.424
EOGT	ENSG00000163378	52	67.73232266006	0	0.29478333333333334	0	0.12797	0	0.75638	0	0
EOLA1	NA	NA	NA	0	0	0	0	0	0	0	0
EOLA2	NA	NA	NA	0	0	0	0	0	0	0	0
EOMES	ENSG00000163508	13	69.48263737171	7	24.265333333333334	21	72.796	0	0	0	0
EP300	ENSG00000100393	22	257.48512295019003	5.666666666666667	46.126666666666665	17	138.38	0	0	0	0
EP400	ENSG00000183495	91	384.07370132124	0	1.4149333333333332	0	4.2448	0	0	0	0
EPAS1	ENSG00000116016	21	116.44704380705	1.3333333333333333	7.038233333333333	2	7.9617000000000004	2	13.153	0	0
EPB41	ENSG00000159023	61	103.12416851292	12	13.185033333333333	9	9.748	27	29.674	0	0.1331
EPB41L1	ENSG00000088367	24	90.15385806293	7.333333333333333	22.626433333333335	11	38.817	9	24.322	2	4.7403
EPB41L2	ENSG00000079819	43	109.03760396321	6.333333333333333	9.555766666666667	7	6.1493	12	22.518	0	0
EPB41L3	ENSG00000082397	54	134.26146296255	19.666666666666668	35.47611666666667	6	13.6	53	92.215	0	0.61335
EPB41L4A	ENSG00000129595	96	123.77076162168	0	0	0	0	0	0	0	0
EPB41L4B	ENSG00000095203	28	109.9306710578	9	17.061206666666667	4	16.32	23	34.377	0	0.48662
EPB41L5	ENSG00000115109	53	92.21368368589	11.333333333333334	15.895886666666666	17	27.034	17	20.217	0	0.43666
EPB42	ENSG00000166947	47	79.28159189309	0	0.03686	0	0	0	0.11058	0	0
EPC1	ENSG00000120616	9	92.52671474921	3.6666666666666665	13.892800000000001	5	22.795	2	7.8784	4	11.005
EPC2	ENSG00000135999	12	84.4377189871	3.3333333333333335	9.80426	10	28.535	0	0.43889	0	0.43889
EPCAM	ENSG00000119888	38	44.3169906762	1	0.9701	0	0	3	2.9103	0	0
EPDR1	ENSG00000086289	30	29.03446011514	0	0	0	0	0	0	0	0
EPG5	ENSG00000152223	149	270.24079354075	0	0	0	0	0	0	0	0
EPGN	ENSG00000182585	20	18.61956444048	0	0	0	0	0	0	0	0
EPHA1	ENSG00000146904	88	127.67770475602	1.3333333333333333	2.3482333333333334	0	0	4	7.0447	0	0
EPHA10	ENSG00000183317	95	108.89139993108	1	1.9124033333333332	3	5.0523	0	0.68491	0	0
EPHA2	ENSG00000142627	48	119.9387828967	3.6666666666666665	12.490666666666668	4	16.46	7	21.012	0	0
EPHA3	ENSG00000044524	39	95.93591935616	8.333333333333334	14.16	16	26.408	9	16.072	0	0
EPHA4	ENSG00000116106	18	112.28490421126	7.333333333333333	23.615333333333332	14	42.628	8	28.218	0	0
EPHA5	ENSG00000145242	56	93.51485322212	5.666666666666667	15.594666666666667	9	26.312	8	20.472	0	0
EPHA6	ENSG00000080224	49	100.5504724714	10.666666666666666	25.451999999999998	16	36.172	8	19.538	8	20.646
EPHA7	ENSG00000135333	24	106.51132775571	10	17.528666666666666	16	35.172	14	17.414	0	0
EPHA8	ENSG00000070886	57	142.01090512755	0.6666666666666666	1.8812333333333333	0	3.8697	2	1.774	0	0
EPHB1	ENSG00000154928	26	94.78427154082	13.333333333333334	36.81433333333334	19	61.478	21	48.965	0	0
EPHB2	ENSG00000133216	17	112.80936234393	8.333333333333334	34.07894666666667	14	61.63	10	40.231	1	0.37584
EPHB3	ENSG00000182580	32	122.48924648896	10	27.602666666666668	17	44.866	13	37.942	0	0
EPHB4	ENSG00000196411	46	112.73774614741	6	20.997333333333334	10	35.561	8	27.431	0	0
EPHB6	ENSG00000106123	49	132.7740808441	0	2.9232	0	5.0226	0	1.3334	0	2.4136
EPHX1	ENSG00000143819	39	56.40962508622	0.6666666666666666	1.7890333333333333	0	0	2	5.3671	0	0
EPHX2	ENSG00000120915	67	81.99196189666	1.3333333333333333	1.8369	0	0	4	5.5107	0	0
EPHX3	ENSG00000105131	33	39.26784825633	0	0.37010000000000004	0	0	0	1.1103	0	0
EPHX4	ENSG00000172031	29	40.59573386215	0.3333333333333333	0.8378666666666666	0	0	1	2.5136	0	0
EPM2A	ENSG00000112425	17	30.87702955484	0.6666666666666666	0.9296666666666668	0	0	2	2.789	0	0
EPM2AIP1	ENSG00000178567	23	47.83874874583	0	0.9556	0	0	0	0	0	2.8668
EPN1	ENSG00000063245	25	84.243946155	5	20.399900000000002	14	52.764	1	8.4357	0	0
EPN2	ENSG00000072134	32	70.3652267942	3	9.158333333333333	5	12.854	4	14.621	0	0
EPN3	ENSG00000049283	56	66.90567797641	1.6666666666666667	1.6847333333333334	2	1.8158	3	3.2384	0	0
EPO	ENSG00000130427	9	22.33723967953	0	0	0	0	0	0	0	0
EPOP	ENSG00000273604	7	11.52035342266	0	0	0	0	0	0	0	0
EPOR	ENSG00000187266	21	57.06851593626	0	0.11248333333333334	0	0	0	0.33745000000000003	0	0
EPPIN	ENSG00000101448	14	19.52285008079	0	0	0	0	0	0	0	0
EPPIN-WFDC6	ENSG00000249139	NA	NA	0	0	0	0	0	0	0	0
EPPK1	ENSG00000261150	139	229.90120798928	0	0	0	0	0	0	0	0
EPRS1	ENSG00000136628	100	176.07583119625	1.6666666666666667	4.064166666666667	4	9.4428	1	2.7497	0	0
EPS15	ENSG00000085832	63	97.59594557881	0	0.18772333333333333	0	0.56317	0	0	0	0
EPS15L1	ENSG00000127527	40	122.18230143283	3	10.391733333333335	3	12.98	5	12.887	1	5.3082
EPS8	ENSG00000151491	41	100.45055997864	1.6666666666666667	2.6741333333333333	5	8.0224	0	0	0	0
EPS8L1	ENSG00000131037	104	126.49430188031	0.6666666666666666	0.9639333333333333	0	0	2	2.8918	0	0
EPS8L2	ENSG00000177106	63	120.73661645946	0	0.5385	0	0	0	1.6155	0	0
EPS8L3	ENSG00000198758	79	94.02242247121	0	0.037296666666666665	0	0	0	0.11189	0	0
EPSTI1	ENSG00000133106	62	47.4427638677	0	0	0	0	0	0	0	0
EPX	ENSG00000121053	54	76.22071337725001	0	0	0	0	0	0	0	0
EPYC	ENSG00000083782	23	25.79616814902	0.6666666666666666	0.7996300000000001	1	0.72639	1	1.6725	0	0
EQTN	ENSG00000120160	39	30.66579454209	0	0	0	0	0	0	0	0
ERAL1	ENSG00000132591	35	49.37902586223	1.3333333333333333	1.2987	0	0	4	3.8961	0	0
ERAP1	ENSG00000164307	77	92.94644258453	1.6666666666666667	1.3915333333333333	0	0	5	4.1746	0	0
ERAP2	ENSG00000164308	109	94.25097577376	0	0.07525333333333332	0	0	0	0.22576	0	0
ERAS	NA	NA	NA	0	0.054740000000000004	0	0	0	0	0	0.16422
ERBB2	ENSG00000141736	57	140.08500418008	8.333333333333334	19.270666666666667	13	37.455	12	20.357	0	0
ERBB3	ENSG00000065361	95	149.98614830005	6.666666666666667	8.91965	20	26.338	0	0.42095	0	0
ERBB4	ENSG00000178568	39	157.68055064042	3.3333333333333335	14.380333333333333	10	43.141	0	0	0	0
ERBIN	ENSG00000112851	51	136.89532400203	0.3333333333333333	3.8821333333333334	1	8.5686	0	3.0778	0	0
ERC1	ENSG00000082805	52	134.95079801743	3.6666666666666665	7.326066666666667	8	12.274	3	9.7042	0	0
ERC2	ENSG00000187672	40	113.46355728832	3	7.886786666666667	5	11.98	4	11.485	0	0.19536
ERCC1	ENSG00000012061	27	33.04567243372	0.3333333333333333	0.061433	0	0.094155	1	0.090144	0	0
ERCC2	ENSG00000104884	84	104.94653643023	12.333333333333334	21.576999999999998	23	38.291	14	26.44	0	0
ERCC3	ENSG00000163161	60	106.71849645049	33	63.77133333333334	35	78.894	64	112.42	0	0
ERCC4	ENSG00000175595	70	89.40672375582	0.6666666666666666	1.7538633333333333	0	0.31529	2	4.9463	0	0
ERCC5	ENSG00000134899	74	122.96416438218	0	0.3507	0	0	0	1.0521	0	0
ERCC6	ENSG00000225830	110	154.77913562243	1.3333333333333333	1.2129333333333334	1	1.0794	3	2.5594	0	0
ERCC6L	NA	NA	NA	4.666666666666667	26.44849566666667	0	0	0	0.070487	14	79.275
ERCC6L2	ENSG00000182150	54	73.8936263656	1	1.7749666666666668	0	0	3	5.3249	0	0
ERCC8	ENSG00000049167	47	44.70397402024	1	3.317633333333333	0	1.9072	3	8.0457	0	0
EREG	ENSG00000124882	22	20.49276259479	0	0.4947	0	0	0	1.4841	0	0
ERF	ENSG00000105722	10	53.51114815553	4.666666666666667	30.036766666666665	9	47.799	5	39.87	0	2.4413
ERFE	ENSG00000178752	13	22.7689070802	0.3333333333333333	0.19893333333333332	0	0	1	0.5968	0	0
ERFL	ENSG00000268041	3	13.23259068953	9.666666666666666	25.863666666666667	19	47.201	10	30.39	0	0
ERG	ENSG00000157554	8	57.26655028042	4.666666666666667	39.64	11	59.454	3	41.831	0	17.635
ERG28	ENSG00000133935	9	15.86401851917	0.3333333333333333	0.6701666666666667	0	0	0	0	1	2.0105
ERGIC1	ENSG00000113719	18	40.69676053518	1.6666666666666667	4.197473333333333	4	11.955	1	0.63742	0	0
ERGIC2	ENSG00000087502	27	45.48028612689	1.3333333333333333	2.6895333333333333	1	1.2504	2	2.963	1	3.8552
ERGIC3	ENSG00000125991	33	56.11342678323	6.333333333333333	9.351333333333333	19	28.054	0	0	0	0
ERH	ENSG00000100632	1	13.44308001942	0.3333333333333333	1.0202666666666667	1	3.0608	0	0	0	0
ERI1	ENSG00000104626	32	42.8660709704	2.3333333333333335	3.1650333333333336	3	3.789	4	5.7061	0	0
ERI2	ENSG00000196678	51	63.786175714310005	0	0.8097666666666666	0	0	0	2.4293	0	0
ERI3	ENSG00000117419	8	39.36250677514	2.3333333333333335	14.592433333333334	5	30.475	0	2.5553	2	10.747
ERICH1	ENSG00000104714	50	41.39169639934	0	0	0	0	0	0	0	0
ERICH2	ENSG00000204334	NA	NA	0	0	0	0	0	0	0	0
ERICH3	ENSG00000178965	120	124.96536142954	0	0.22332	0	0.17034	0	0	0	0.49962
ERICH4	ENSG00000204978	6	8.83593033618	0	0	0	0	0	0	0	0
ERICH5	ENSG00000177459	24	29.5544548405	0.6666666666666666	0.3484666666666667	0	0	0	0	2	1.0454
ERICH6	ENSG00000163645	69	68.05679578604	0	0	0	0	0	0	0	0
